date,admin_level,admin_name,water_km2
2024-08-25,ADM2,Birnin Kebbi,0.0
2024-08-25,ADM2,Birnin Kudu,0.0
2024-08-25,ADM2,Birnin Magaji-Kiyaw,0.0
2024-08-25,ADM2,Biu,0.0
2024-08-25,ADM2,Bodinga,0.0
2024-08-25,ADM2,Bogoro,0.0
2024-08-25,ADM2,Boki,0.0
2024-08-25,ADM2,Bokkos,0.0
2024-08-25,ADM2,Boluwaduro,0.0
2024-08-25,ADM2,Bomadi,0.0
2024-08-25,ADM2,Bonny,0.0
2024-08-25,ADM2,Borgu,0.0072
2024-08-25,ADM2,Boripe,0.0
2024-08-25,ADM2,Bosso,0.0
2024-08-25,ADM2,Brass,0.0
2024-08-25,ADM2,Buji,0.0
2024-08-25,ADM2,Bukkuyum,0.0
2024-08-25,ADM2,Bungudu,0.0
2024-08-25,ADM2,Bunkure,0.0
2024-08-25,ADM2,Bunza,0.0
2024-08-25,ADM2,Bursari,0.0
2024-08-25,ADM2,Buruku,0.0
2024-08-25,ADM2,Burutu,0.0
2024-08-25,ADM2,Bwari,0.0
2024-08-25,ADM2,Calabar Municipal,0.0
2024-08-25,ADM2,Calabar South,0.0
2024-08-25,ADM2,Chanchaga,0.0
2024-08-25,ADM2,Charanchi,0.0
2024-08-25,ADM2,Chibok,0.0
2024-08-25,ADM2,Chikun,0.0
2024-08-25,ADM2,Dala,0.0
2024-08-25,ADM2,Damaturu,0.0
2024-08-25,ADM2,Dambam,0.0
2024-08-25,ADM2,Dambatta,0.0
2024-08-25,ADM2,Damboa,0.0
2024-08-25,ADM2,Dan Musa,0.0
2024-08-25,ADM2,Dandi,0.0
2024-08-25,ADM2,Dandume,0.0
2024-08-25,ADM2,Dange Shuni,0.0
2024-08-25,ADM2,Danja,0.0
2024-08-25,ADM2,Darazo,0.0
2024-08-25,ADM2,Dass,0.0
2024-08-25,ADM2,Daura,0.0
2024-08-25,ADM2,Dawakin Kudu,0.0
2024-08-25,ADM2,Dawakin Tofa,0.0
2024-08-25,ADM2,Degema,0.0
2024-08-25,ADM2,Dekina,0.0
2024-08-25,ADM2,Demsa,0.0
2024-08-25,ADM2,Dikwa,0.0
2024-08-25,ADM2,Doguwa,0.0
2024-08-25,ADM2,Doma,0.0
2024-08-25,ADM2,Donga,0.0
2024-08-25,ADM2,Dukku,0.0
2024-08-25,ADM2,Dunukofia,0.0
2024-08-25,ADM2,Dutse,0.0
2024-08-25,ADM2,Dutsi,0.0
2024-08-25,ADM2,Dutsin Ma,0.0
2024-08-25,ADM2,Eastern Obolo,0.0
2024-08-25,ADM2,Ebonyi,0.0
2024-08-25,ADM2,Edati,0.0
2024-08-25,ADM2,Ede North,0.0
2024-08-25,ADM2,Ede South,0.0
2024-08-25,ADM2,Edu,0.0
2024-08-25,ADM2,Efon,0.0
2024-08-25,ADM2,Egbeda,1.6839
2024-08-25,ADM2,Egbedore,0.0
2024-08-25,ADM2,Egor,0.0
2024-08-25,ADM2,Ehime-Mbano,0.0
2024-08-25,ADM2,Ejigbo,0.0369
2024-08-25,ADM2,Ekeremor,0.0
2024-08-25,ADM2,Eket,0.0
2024-08-25,ADM2,Ekiti,0.0
2024-08-25,ADM2,Ekiti East,0.0
2024-08-25,ADM2,Ekiti South-West,0.0
2024-08-25,ADM2,Ekiti West,0.0
2024-08-25,ADM2,Ekwusigo,0.0
2024-08-25,ADM2,Eleme,0.0
2024-08-25,ADM2,Emuoha,0.0
2024-08-25,ADM2,Emure,0.0
2024-08-25,ADM2,Enugu East,0.0
2024-08-25,ADM2,Enugu North,0.0
2024-08-25,ADM2,Enugu South,0.0
2024-08-25,ADM2,Epe,501.732
2024-08-25,ADM2,Esan Central,0.0
2024-08-25,ADM2,Esan North-East,0.0
2024-08-25,ADM2,Esan South-East,0.0
2024-08-25,ADM2,Esan West,0.0
2024-08-25,ADM2,Ese Odo,0.0
2024-08-25,ADM2,Esit Eket,0.0
2024-08-25,ADM2,Essien Udim,0.0
2024-08-25,ADM2,Etche,0.0
2024-08-25,ADM2,Ethiope East,0.0
2024-08-25,ADM2,Ethiope West,0.0
2024-08-25,ADM2,Eti Osa,18.4734
2024-08-25,ADM2,Etim Ekpo,0.0
2024-08-25,ADM2,Etinan,0.0
2024-08-25,ADM2,Etsako Central,0.0
2024-08-25,ADM2,Etsako East,0.0
2024-08-25,ADM2,Etsako West,0.0
2024-08-25,ADM2,Etung,0.0
2024-08-25,ADM2,Ewekoro,3.4866
2024-08-25,ADM2,Ezeagu,0.0
2024-08-25,ADM2,Ezinihitte,0.0
2024-08-25,ADM2,Ezza North,0.0
2024-08-25,ADM2,Ezza South,0.0
2024-08-25,ADM2,Fagge,0.0
2024-08-25,ADM2,Fakai,0.0
2024-08-25,ADM2,Faskari,0.0
2024-08-25,ADM2,Fika,0.0
2024-08-25,ADM2,Fufore,0.0
2024-08-25,ADM2,Funakaye,0.0
2024-08-25,ADM2,Fune,0.0
2024-08-25,ADM2,Funtua,0.0
2024-08-25,ADM2,Gabasawa,0.0
2024-08-25,ADM2,Gada,0.0
2024-08-25,ADM2,Gagarawa,0.0
2024-08-25,ADM2,Gamawa,0.0
2024-08-25,ADM2,Ganjuwa,0.0
2024-08-25,ADM2,Ganye,0.0
2024-08-25,ADM2,Garki,0.0
2024-08-25,ADM2,Garko,0.0
2024-08-25,ADM2,Garun Malam,0.0
2024-08-25,ADM2,Gashaka,0.0
2024-08-25,ADM2,Gassol,0.0
2024-08-25,ADM2,Gaya,0.0
2024-08-25,ADM2,Gbako,0.0
2024-08-25,ADM2,Gboko,0.0
2024-08-25,ADM2,Gbonyin,0.0
2024-08-25,ADM2,Geidam,0.0
2024-08-25,ADM2,Gezawa,0.0
2024-08-25,ADM2,Giade,0.0
2024-08-25,ADM2,Girei,0.0
2024-08-25,ADM2,Giwa,0.0
2024-08-25,ADM2,Gokana,0.0
2024-08-25,ADM2,Gombe,0.0
2024-08-25,ADM2,Gombi,0.0
2024-08-25,ADM2,Goronyo,0.0
2024-08-25,ADM2,Gubio,0.0
2024-08-25,ADM2,Gudu,0.0
2024-08-25,ADM2,Gujba,0.0
2024-08-25,ADM2,Gulani,0.0
2024-08-25,ADM2,Guma,0.0
2024-08-25,ADM2,Gumel,0.0
2024-08-25,ADM2,Gummi,0.0
2024-08-25,ADM2,Gurara,0.0
2024-08-25,ADM2,Guri,0.0
2024-08-25,ADM2,Gusau,0.0
2024-08-25,ADM2,Guyuk,0.0
2024-08-25,ADM2,Guzamala,0.0
2024-08-25,ADM2,Gwadabawa,0.0
2024-08-25,ADM2,Gwagwalada,0.0
2024-08-25,ADM2,Gwale,0.0
2024-08-25,ADM2,Gwandu,0.0
2024-08-25,ADM2,Gwaram,0.0
2024-08-25,ADM2,Gwarzo,0.0
2024-08-25,ADM2,Gwer East,0.0
2024-08-25,ADM2,Gwer West,0.0
2024-08-25,ADM2,Gwiwa,0.0
2024-08-25,ADM2,Gwoza,0.0
2024-08-25,ADM2,Hadejia,0.0
2024-08-25,ADM2,Hawul,0.0
2024-08-25,ADM2,Hong,0.0
2024-08-25,ADM2,Ibadan North,0.0
2024-08-25,ADM2,Ibadan North East,0.0018
2024-08-25,ADM2,Ibadan North West,0.1485
2024-08-25,ADM2,Ibadan South East,0.0
2024-08-25,ADM2,Ibadan South West,0.0027
2024-08-25,ADM2,Ibaji,0.0
2024-08-25,ADM2,Ibarapa Central,0.0657
2024-08-25,ADM2,Ibarapa East,0.1143
2024-08-25,ADM2,Ibarapa North,0.2205
2024-08-25,ADM2,Ibeju Lekki,95.08770000000001
2024-08-25,ADM2,Ibeno,0.0
2024-08-25,ADM2,Ibesikpo Asutan,0.0
2024-08-25,ADM2,Ibi,0.0
2024-08-25,ADM2,Ibiono Ibom,0.0
2024-08-25,ADM2,Idah,0.0
2024-08-25,ADM2,Idanre,0.0
2024-08-25,ADM2,Ideato North,0.0
2024-08-25,ADM2,Ideato South,0.0
2024-08-25,ADM2,Idemili North,0.0
2024-08-25,ADM2,Idemili South,0.0
2024-08-25,ADM2,Ido,0.117
2024-08-25,ADM2,Ido-Osi,0.0
2024-08-25,ADM2,Ifako/Ijaye,0.0549
2024-08-25,ADM2,Ife Central,0.0
2024-08-25,ADM2,Ife East,0.0
2024-08-25,ADM2,Ife North,0.0
2024-08-25,ADM2,Ife South,0.0018
2024-08-25,ADM2,Ifedayo,0.0
2024-08-25,ADM2,Ifedore,0.0
2024-08-25,ADM2,Ifelodun,0.0
2024-08-25,ADM2,Ifo,8.6355
2024-08-25,ADM2,Igabi,0.0
2024-08-25,ADM2,Igalamela-Odolu,0.0
2024-08-25,ADM2,Igbo-Etiti,0.0
2024-08-25,ADM2,Igbo-Eze North,0.0
2024-08-25,ADM2,Igbo-Eze-South,0.0
2024-08-25,ADM2,Iguegben,0.0
2024-08-25,ADM2,Ihiala,0.0
2024-08-25,ADM2,Ihitte/Uboma,0.0
2024-08-25,ADM2,Ijebu East,24.4179
2024-08-25,ADM2,Ijebu North,0.8631
2024-08-25,ADM2,Ijebu North East,0.0324
2024-08-25,ADM2,Ijebu Ode,4.7466
2024-08-25,ADM2,Ijero,0.0
2024-08-25,ADM2,Ijumu,0.0
2024-08-25,ADM2,Ika,0.0
2024-08-25,ADM2,Ika North East,0.0
2024-08-25,ADM2,Ika South,0.0
2024-08-25,ADM2,Ikara,0.0
2024-08-25,ADM2,Ikeduru,0.0
2024-08-25,ADM2,Ikeja,0.0738
2024-08-25,ADM2,Ikenne,0.7065
2024-08-25,ADM2,Ikere,0.0
2024-08-25,ADM2,Ikole,0.0
2024-08-25,ADM2,Ikom,0.0
2024-08-25,ADM2,Ikono,0.0
2024-08-25,ADM2,Ikorodu,59.3298
2024-08-25,ADM2,Ikot Abasi,0.0
2024-08-25,ADM2,Ikot Ekpene,0.0
2024-08-25,ADM2,Ikpoba-Okha,0.0
2024-08-25,ADM2,Ikwerre,0.0
2024-08-25,ADM2,Ikwo,0.0
2024-08-25,ADM2,Ikwuano,0.0
2024-08-25,ADM2,Ila,0.0
2024-08-25,ADM2,Ilaje,5.1597
2024-08-25,ADM2,Ile Oluji/Okeigbo,0.0
2024-08-25,ADM2,Ilejemeje,0.0
2024-08-25,ADM2,Ilesha East,0.0
2024-08-25,ADM2,Ilesha West,0.0
2024-08-25,ADM2,Illela,0.0
2024-08-25,ADM2,Ilorin East,0.0
2024-08-25,ADM2,Ilorin South,0.0
2024-08-25,ADM2,Ilorin West,0.0
2024-08-25,ADM2,Imeko Afon,0.08910000000000001
2024-08-25,ADM2,Ingawa,0.0
2024-08-25,ADM2,Ini,0.0
2024-08-25,ADM2,Ipokia,30.5307
2024-08-25,ADM2,Irele,0.0
2024-08-25,ADM2,Irepo,0.0
2024-08-25,ADM2,Irepodun,0.0
2024-08-25,ADM2,Irepodun/Ifelodun,0.0
2024-08-25,ADM2,Irewole,0.2637
2024-08-25,ADM2,Isa,0.0
2024-08-25,ADM2,Ise/Orun,0.0
2024-08-25,ADM2,Iseyin,41.177699999999994
2024-08-25,ADM2,Ishielu,0.0
2024-08-25,ADM2,Isi-Uzo,0.0
2024-08-25,ADM2,Isiala Mbano,0.0
2024-08-25,ADM2,Isiala-Ngwa North,0.0
2024-08-25,ADM2,Isiala-Ngwa South,0.0
2024-08-25,ADM2,Isin,0.0
2024-08-25,ADM2,Isokan,2.1789
2024-08-25,ADM2,Isoko North,0.0
2024-08-25,ADM2,Isoko South,0.0
2024-08-25,ADM2,Isu,0.0
2024-08-25,ADM2,Isuikwuato,0.0
2024-08-25,ADM2,Itas/Gadau,0.0
2024-08-25,ADM2,Itesiwaju,0.0648
2024-08-25,ADM2,Itu,0.0
2024-08-25,ADM2,Ivo,0.0
2024-08-25,ADM2,Iwajowa,0.1233
2024-08-25,ADM2,Iwo,0.5292
2024-08-25,ADM2,Izzi,0.0
2024-08-25,ADM2,Jaba,0.0
2024-08-25,ADM2,Jada,0.0
2024-08-25,ADM2,Jahun,0.0
2024-08-25,ADM2,Jakusko,0.0
2024-08-25,ADM2,Jalingo,0.0
2024-08-25,ADM2,Jama'Are,0.0
2024-08-25,ADM2,Jega,0.0
2024-08-25,ADM2,Jema'A,0.0
2024-08-25,ADM2,Jere,0.0
2024-08-25,ADM2,Jibia,0.0
2024-08-25,ADM2,Jos East,0.0
2024-08-25,ADM2,Jos North,0.0
2024-08-25,ADM2,Jos South,0.0
2024-08-25,ADM2,Kabba/Bunu,0.0
2024-08-25,ADM2,Kabo,0.0
2024-08-25,ADM2,Kachia,0.0
2024-08-25,ADM2,Kaduna North,0.0
2024-08-25,ADM2,Kaduna South,0.0
2024-08-25,ADM2,Kafin Hausa,0.0
2024-08-25,ADM2,Kafur,0.0
2024-08-25,ADM2,Kaga,0.0
2024-08-25,ADM2,Kagarko,0.0
2024-08-25,ADM2,Kaiama,0.1242
2024-08-25,ADM2,Kaita,0.0
2024-08-25,ADM2,Kajola,0.3852
2024-08-25,ADM2,Kajuru,0.0
2024-08-25,ADM2,Kala Balge,0.0
2024-08-25,ADM2,Kalgo,0.0
2024-08-25,ADM2,Kaltungo,0.0
2024-08-25,ADM2,Kanam,0.0
2024-08-25,ADM2,Kankara,0.0
2024-08-25,ADM2,Kanke,0.0
2024-08-25,ADM2,Kankia,0.0
2024-08-25,ADM2,Kano Municipal,0.0
2024-08-25,ADM2,Karasuwa,0.0
2024-08-25,ADM2,Karaye,0.0
2024-08-25,ADM2,Karim Lamido,0.0
2024-08-25,ADM2,Karu,0.0
2024-08-25,ADM2,Katagum,0.0
2024-08-25,ADM2,Katcha,0.0
2024-08-25,ADM2,Katsina,0.0
2024-08-25,ADM2,Katsina-Ala,0.0
2024-08-25,ADM2,Kaugama,0.0
2024-08-25,ADM2,Kaura,0.0
2024-08-25,ADM2,Kaura Namoda,0.0
2024-08-25,ADM2,Kauru,0.0
2024-08-25,ADM2,Kazaure,0.0
2024-08-25,ADM2,Keana,0.0
2024-08-25,ADM2,Kebbe,0.0
2024-08-25,ADM2,Keffi,0.0
2024-08-25,ADM2,Khana,0.0
2024-08-25,ADM2,Kibiya,0.0
2024-08-25,ADM2,Kirfi,0.0
2024-08-25,ADM2,Kiri Kasama,0.0
2024-08-25,ADM2,Kiru,0.0
2024-08-25,ADM2,Kiyawa,0.0
2024-08-25,ADM2,Kogi,0.0
2024-08-25,ADM2,Koko-Besse,0.0
2024-08-25,ADM2,Kokona,0.0
2024-08-25,ADM2,Kolokuma/Opokuma,0.0
2024-08-25,ADM2,Konduga,0.0
2024-08-25,ADM2,Konshisha,0.0
2024-08-25,ADM2,Kontagora,0.0
2024-08-25,ADM2,Kosofe,0.5994
2024-08-25,ADM2,Kubau,0.0
2024-08-25,ADM2,Kudan,0.0
2024-08-25,ADM2,Kuje,0.0
2024-08-25,ADM2,Kukawa,0.0
2024-08-25,ADM2,Kumbotso,0.0
2024-08-25,ADM2,Kunchi,0.0
2024-08-25,ADM2,Kura,0.0
2024-08-25,ADM2,Kurfi,0.0
2024-08-25,ADM2,Kurmi,0.0
2024-08-25,ADM2,Kusada,0.0
2024-08-25,ADM2,Kwali,0.0
2024-08-25,ADM2,Kwami,0.0
2024-08-25,ADM2,Kwande,0.0
2024-08-25,ADM2,Kware,0.0
2024-08-25,ADM2,Kwaya Kusar,0.0
2024-08-25,ADM2,Lafia,0.0
2024-08-25,ADM2,Lagelu,0.0207
2024-08-25,ADM2,Lagos Island,0.0207
2024-08-25,ADM2,Lagos Mainland,1.6776
2024-08-25,ADM2,Lamurde,0.0
2024-08-25,ADM2,Langtang North,0.0
2024-08-25,ADM2,Langtang South,0.0
2024-08-25,ADM2,Lapai,0.0
2024-08-25,ADM2,Lau,0.0
2024-08-25,ADM2,Lavun,0.0
2024-08-25,ADM2,Lere,0.0
2024-08-25,ADM2,Logo,0.0
2024-08-25,ADM2,Lokoja,0.0
2024-08-25,ADM2,Machina,0.0
2024-08-25,ADM2,Madagali,0.0
2024-08-25,ADM2,Madobi,0.0
2024-08-25,ADM2,Mafa,0.0
2024-08-25,ADM2,Magama,0.0
2024-08-25,ADM2,Magumeri,0.0
2024-08-25,ADM2,Mai'Adua,0.0
2024-08-25,ADM2,Maiduguri,0.0
2024-08-25,ADM2,Maigatari,0.0
2024-08-25,ADM2,Maiha,0.0
2024-08-25,ADM2,Maiyama,0.0
2024-08-25,ADM2,Makarfi,0.0
2024-08-25,ADM2,Makoda,0.0
2024-08-25,ADM2,Makurdi,0.0
2024-08-25,ADM2,Malam Madori,0.0
2024-08-25,ADM2,Malumfashi,0.0
2024-08-25,ADM2,Mangu,0.0
2024-08-25,ADM2,Mani,0.0
2024-08-25,ADM2,Maradun,0.0
2024-08-25,ADM2,Mariga,0.0
2024-08-25,ADM2,Marte,0.0
2024-08-25,ADM2,Maru,0.0
2024-08-25,ADM2,Mashegu,0.0
2024-08-25,ADM2,Mashi,0.0
2024-08-25,ADM2,Matazu,0.0
2024-08-25,ADM2,Mayo-Belwa,0.0
2024-08-25,ADM2,Mbatoli,0.0
2024-08-25,ADM2,Mbo,0.0
2024-08-25,ADM2,Michika,0.0
2024-08-25,ADM2,Miga,0.0
2024-08-25,ADM2,Mikang,0.0
2024-08-25,ADM2,Minjibir,0.0
2024-08-25,ADM2,Misau,0.0
2024-08-25,ADM2,Mkpat Enin,0.0
2024-08-25,ADM2,Moba,0.0
2024-08-25,ADM2,Mobbar,0.0
2024-08-25,ADM2,Mokwa,0.0
2024-08-25,ADM2,Monguno,0.0
2024-08-25,ADM2,Mopa-Muro,0.0
2024-08-25,ADM2,Moro,0.0
2024-08-25,ADM2,Mubi North,0.0
2024-08-25,ADM2,Mubi South,0.0
2024-08-25,ADM2,Municipal Area Council,0.0
2024-08-25,ADM2,Munya,0.0
2024-08-25,ADM2,Musawa,0.0
2024-08-25,ADM2,Mushin,0.0
2024-08-25,ADM2,Nafada,0.0
2024-08-25,ADM2,Nangere,0.0
2024-08-25,ADM2,Nasarawa,0.0
2024-08-25,ADM2,Nasarawa Egon,0.0
2024-08-25,ADM2,Nassarawa,0.0
2024-08-25,ADM2,Ndokwa East,0.0
2024-08-25,ADM2,Ndokwa West,0.0
2024-08-25,ADM2,Nembe,0.0
2024-08-25,ADM2,Ngala,0.0
2024-08-25,ADM2,Nganzai,0.0
2024-08-25,ADM2,Ngaski,0.0
2024-08-25,ADM2,Ngor-Okpala,0.0
2024-08-25,ADM2,Nguru,0.0
2024-08-25,ADM2,Ningi,0.0
2024-08-25,ADM2,Njaba,0.0
2024-08-25,ADM2,Njikoka,0.0
2024-08-25,ADM2,Nkanu East,0.0
2024-08-25,ADM2,Nkanu West,0.0
2024-08-25,ADM2,Nkwerre,0.0
2024-08-25,ADM2,Nnewi North,0.0
2024-08-25,ADM2,Nnewi South,0.0
2024-08-25,ADM2,Nsit Atai,0.0
2024-08-25,ADM2,Nsit Ibom,0.0
2024-08-25,ADM2,Nsit Ubium,0.0
2024-08-25,ADM2,Nsukka,0.0
2024-08-25,ADM2,Numan,0.0
2024-08-25,ADM2,Nwangele,0.0
2024-08-25,ADM2,Obafemi Owode,9.3951
2024-08-25,ADM2,Obanliku,0.0
2024-08-25,ADM2,Obi,0.0
2024-08-25,ADM2,Obi Nwga,0.0
2024-08-25,ADM2,Obio/Akpor,0.0
2024-08-25,ADM2,Obokun,0.0
2024-08-25,ADM2,Obot Akara,0.0
2024-08-25,ADM2,Obowo,0.0
2024-08-25,ADM2,Obubra,0.0
2024-08-25,ADM2,Obudu,0.0
2024-08-25,ADM2,Odeda,9.9171
2024-08-25,ADM2,Odigbo,1.1574
2024-08-25,ADM2,Odo Otin,0.0
2024-08-25,ADM2,Odogbolu,18.6111
2024-08-25,ADM2,Odukpani,0.0
2024-08-25,ADM2,Offa,0.0
2024-08-25,ADM2,Ofu,0.0
2024-08-25,ADM2,Ogba/Egbema/Ndoni,0.0
2024-08-25,ADM2,Ogbadibo,0.0
2024-08-25,ADM2,Ogbaru,0.0
2024-08-25,ADM2,Ogbia,0.0
2024-08-25,ADM2,Ogbomosho North,0.0
2024-08-25,ADM2,Ogbomosho South,0.0
2024-08-25,ADM2,Ogo Oluwa,0.0018
2024-08-25,ADM2,Ogoja,0.0
2024-08-25,ADM2,Ogori/Magongo,0.0
2024-08-25,ADM2,Ogu Bolo,0.0
2024-08-25,ADM2,Ogun Waterside,58.363200000000006
2024-08-25,ADM2,Oguta,0.0
2024-08-25,ADM2,Ohafia,0.0
2024-08-25,ADM2,Ohaji/Egbema,0.0
2024-08-25,ADM2,Ohaozara,0.0
2024-08-25,ADM2,Ohaukwu,0.0
2024-08-25,ADM2,Ohimini,0.0
2024-08-25,ADM2,Oji-River,0.0
2024-08-25,ADM2,Ojo,30.4308
2024-08-25,ADM2,Oju,0.0
2024-08-25,ADM2,Oke Ero,0.0
2024-08-25,ADM2,Okehi,0.0
2024-08-25,ADM2,Okene,0.0
2024-08-25,ADM2,Okigwe,0.0
2024-08-25,ADM2,Okitipupa,0.0
2024-08-25,ADM2,Okobo,0.0
2024-08-25,ADM2,Okpe,0.0
2024-08-25,ADM2,Okpokwu,0.0
2024-08-25,ADM2,Okrika,0.0
2024-08-25,ADM2,Ola Oluwa,0.0
2024-08-25,ADM2,Olamaboro,0.0
2024-08-25,ADM2,Olorunda,0.0
2024-08-25,ADM2,Olorunsogo,0.0108
2024-08-25,ADM2,Oluyole,0.1251
2024-08-25,ADM2,Omala,0.0
2024-08-25,ADM2,Omumma,0.0
2024-08-25,ADM2,Ona Ara,0.23310000000000003
2024-08-25,ADM2,Ondo East,0.0
2024-08-25,ADM2,Ondo West,0.0
2024-08-25,ADM2,Onicha,0.0
2024-08-25,ADM2,Onitsha North,0.0
2024-08-25,ADM2,Onitsha South,0.0
2024-08-25,ADM2,Onna,0.0
2024-08-25,ADM2,Onuimo,0.0
2024-08-25,ADM2,Opobo/Nkoro,0.0
2024-08-25,ADM2,Oredo,0.0
2024-08-25,ADM2,Orelope,0.3375
2024-08-25,ADM2,Orhionmwon,0.0
2024-08-25,ADM2,Ori Ire,0.1296
2024-08-25,ADM2,Oriade,0.0
2024-08-25,ADM2,Orlu,0.0
2024-08-25,ADM2,Orolu,0.0
2024-08-25,ADM2,Oron,0.0
2024-08-25,ADM2,Orsu,0.0
2024-08-25,ADM2,Oru East,0.0
2024-08-25,ADM2,Oru West,0.0
2024-08-25,ADM2,Oruk Anam,0.0
2024-08-25,ADM2,Orumba North,0.0
2024-08-25,ADM2,Orumba South,0.0
2024-08-25,ADM2,Ose,0.0
2024-08-25,ADM2,Oshimili North,0.0
2024-08-25,ADM2,Oshimili South,0.0
2024-08-25,ADM2,Oshodi/Isolo,0.2628
2024-08-25,ADM2,Osisioma Ngwa,0.0
2024-08-25,ADM2,Osogbo,0.0
2024-08-25,ADM2,Oturkpo,0.0
2024-08-25,ADM2,Ovia North-East,0.0
2024-08-25,ADM2,Ovia South-West,0.0
2024-08-25,ADM2,Owan East,0.0
2024-08-25,ADM2,Owan West,0.0
2024-08-25,ADM2,Owerri Municipal,0.0
2024-08-25,ADM2,Owerri North,0.0
2024-08-25,ADM2,Owerri West,0.0
2024-08-25,ADM2,Owo,0.0
2024-08-25,ADM2,Oye,0.0
2024-08-25,ADM2,Oyi,0.0
2024-08-25,ADM2,Oyigbo,0.0
2024-08-25,ADM2,Oyo East,0.0
2024-08-25,ADM2,Oyo West,0.6407999999999999
2024-08-25,ADM2,Oyun,0.0
2024-08-25,ADM2,Paikoro,0.0
2024-08-25,ADM2,Pankshin,0.0
2024-08-25,ADM2,Patani,0.0
2024-08-25,ADM2,Pategi,0.0
2024-08-25,ADM2,Port-Harcourt,0.0
2024-08-25,ADM2,Potiskum,0.0
2024-08-25,ADM2,Qua'An Pan,0.0
2024-08-25,ADM2,Rabah,0.0
2024-08-25,ADM2,Rafi,0.0
2024-08-25,ADM2,Rano,0.0
2024-08-25,ADM2,Remo North,0.1143
2024-08-25,ADM2,Rijau,0.0
2024-08-25,ADM2,Rimi,0.0
2024-08-25,ADM2,Rimin Gado,0.0
2024-08-25,ADM2,Ringim,0.0
2024-08-25,ADM2,Riyom,0.0
2024-08-25,ADM2,Rogo,0.0
2024-08-25,ADM2,Roni,0.0
2024-08-25,ADM2,Sabon Birni,0.0
2024-08-25,ADM2,Sabon Gari,0.0
2024-08-25,ADM2,Sabuwa,0.0
2024-08-25,ADM2,Safana,0.0
2024-08-25,ADM2,Sagbama,0.0
2024-08-25,ADM2,Sakaba,0.0
2024-08-25,ADM2,Saki East,0.5112
2024-08-25,ADM2,Saki West,0.3645
2024-08-25,ADM2,Sandamu,0.0
2024-08-25,ADM2,Sanga,0.0
2024-08-25,ADM2,Sapele,0.0
2024-08-25,ADM2,Sardauna,0.0
2024-08-25,ADM2,Shagamu,7.0065
2024-08-25,ADM2,Shagari,0.0
2024-08-25,ADM2,Shanga,0.0
2024-08-25,ADM2,Shani,0.0
2024-08-25,ADM2,Shanono,0.0
2024-08-25,ADM2,Shelleng,0.0
2024-08-25,ADM2,Shendam,0.0
2024-08-25,ADM2,Shinkafi,0.0
2024-08-25,ADM2,Shira,0.0
2024-08-25,ADM2,Shiroro,0.0
2024-08-25,ADM2,Shomgom,0.0
2024-08-25,ADM2,Shomolu,0.0153
2024-08-25,ADM2,Silame,0.0
2024-08-25,ADM2,Soba,0.0
2024-08-25,ADM2,Sokoto North,0.0
2024-08-25,ADM2,Sokoto South,0.0
2024-08-25,ADM2,Song,0.0
2024-08-25,ADM2,Southern Ijaw,0.0
2024-08-25,ADM2,Sule Tankarkar,0.0
2024-08-25,ADM2,Suleja,0.0
2024-08-25,ADM2,Sumaila,0.0
2024-08-25,ADM2,Suru,0.0
2024-08-25,ADM2,Surulere,0.0009
2024-08-25,ADM2,Tafa,0.0
2024-08-25,ADM2,Tafawa-Balewa,0.0
2024-08-25,ADM2,Tai,0.0
2024-08-25,ADM2,Takai,0.0
2024-08-25,ADM2,Takum,0.0
2024-08-25,ADM2,Talata Mafara,0.0
2024-08-25,ADM2,Tambuwal,0.0
2024-08-25,ADM2,Tangaza,0.0
2024-08-25,ADM2,Tarauni,0.0
2024-08-25,ADM2,Tarka,0.0
2024-08-25,ADM2,Tarmuwa,0.0
2024-08-25,ADM2,Taura,0.0
2024-08-25,ADM2,Tofa,0.0
2024-08-25,ADM2,Toro,0.0
2024-08-25,ADM2,Toto,0.0
2024-08-25,ADM2,Toungo,0.0
2024-08-25,ADM2,Tsafe,0.0
2024-08-25,ADM2,Tsanyawa,0.0
2024-08-25,ADM2,Tudun Wada,0.0
2024-08-25,ADM2,Tureta,0.0
2024-08-25,ADM2,Udenu,0.0
2024-08-25,ADM2,Udi,0.0
2024-08-25,ADM2,Udu,0.0
2024-08-25,ADM2,Udung Uko,0.0
2024-08-25,ADM2,Ughelli North,0.0
2024-08-25,ADM2,Ughelli South,0.0
2024-08-25,ADM2,Ugwunagbo,0.0
2024-08-25,ADM2,Uhunmwonde,0.0
2024-08-25,ADM2,Ukanafun,0.0
2024-08-25,ADM2,Ukum,0.0
2024-08-25,ADM2,Ukwa East,0.0
2024-08-25,ADM2,Ukwa West,0.0
2024-08-25,ADM2,Ukwuani,0.0
2024-08-25,ADM2,Umu-Nneochi,0.0
2024-08-25,ADM2,Umuahia North,0.0
2024-08-25,ADM2,Umuahia South,0.0
2024-08-25,ADM2,Ungogo,0.0
2024-08-25,ADM2,Uruan,0.0
2024-08-25,ADM2,Urue Offong/Oruko,0.0
2024-08-25,ADM2,Ushongo,0.0
2024-08-25,ADM2,Ussa,0.0
2024-08-25,ADM2,Uvwie,0.0
2024-08-25,ADM2,Uyo,0.0
2024-08-25,ADM2,Uzo-Uwani,0.0
2024-08-25,ADM2,Vandeikya,0.0
2024-08-25,ADM2,Wamakko,0.0
2024-08-25,ADM2,Wamba,0.0
