dataset_folder,year,filepath,tile,datetime_utc,band,size_bytes
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUG_20240824T045715Z_20251107T014019Z_S1A_30_v1.0_B04_DIAG.tif,33NUG,20240824T045715Z,B04,740691
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUG_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B01_WTR.tif,33NUG,20240824T172057Z,B01,113303
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUG_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B02_BWTR.tif,33NUG,20240824T172057Z,B02,100223
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUG_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B03_CONF.tif,33NUG,20240824T172057Z,B03,1010272
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUG_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B04_DIAG.tif,33NUG,20240824T172057Z,B04,7893331
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUG_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B01_WTR.tif,33NUG,20240831T044903Z,B01,70946
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUG_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B02_BWTR.tif,33NUG,20240831T044903Z,B02,70862
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUG_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B03_CONF.tif,33NUG,20240831T044903Z,B03,449645
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUG_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B04_DIAG.tif,33NUG,20240831T044903Z,B04,4090816
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240824T045715Z_20251107T014019Z_S1A_30_v1.0_B01_WTR.tif,33NUH,20240824T045715Z,B01,85310
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240824T045715Z_20251107T014019Z_S1A_30_v1.0_B02_BWTR.tif,33NUH,20240824T045715Z,B02,84922
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240824T045715Z_20251107T014019Z_S1A_30_v1.0_B03_CONF.tif,33NUH,20240824T045715Z,B03,417623
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240824T045715Z_20251107T014019Z_S1A_30_v1.0_B04_DIAG.tif,33NUH,20240824T045715Z,B04,3214979
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B01_WTR.tif,33NUH,20240824T172057Z,B01,53220
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B02_BWTR.tif,33NUH,20240824T172057Z,B02,52498
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B03_CONF.tif,33NUH,20240824T172057Z,B03,764192
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B04_DIAG.tif,33NUH,20240824T172057Z,B04,7562354
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B01_WTR.tif,33NUH,20240831T044903Z,B01,59753
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B02_BWTR.tif,33NUH,20240831T044903Z,B02,59539
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B03_CONF.tif,33NUH,20240831T044903Z,B03,511465
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUH_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B04_DIAG.tif,33NUH,20240831T044903Z,B04,6394559
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240824T045708Z_20251106T172335Z_S1A_30_v1.0_B01_WTR.tif,33NUJ,20240824T045708Z,B01,99856
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240824T045708Z_20251106T172335Z_S1A_30_v1.0_B02_BWTR.tif,33NUJ,20240824T045708Z,B02,98948
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240824T045708Z_20251106T172335Z_S1A_30_v1.0_B03_CONF.tif,33NUJ,20240824T045708Z,B03,417483
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240824T045708Z_20251106T172335Z_S1A_30_v1.0_B04_DIAG.tif,33NUJ,20240824T045708Z,B04,4395789
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B01_WTR.tif,33NUJ,20240824T172158Z,B01,95101
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B02_BWTR.tif,33NUJ,20240824T172158Z,B02,93629
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B03_CONF.tif,33NUJ,20240824T172158Z,B03,705430
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B04_DIAG.tif,33NUJ,20240824T172158Z,B04,7034823
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240831T044854Z_20251106T215401Z_S1A_30_v1.0_B01_WTR.tif,33NUJ,20240831T044854Z,B01,100691
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240831T044854Z_20251106T215401Z_S1A_30_v1.0_B02_BWTR.tif,33NUJ,20240831T044854Z,B02,99850
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240831T044854Z_20251106T215401Z_S1A_30_v1.0_B03_CONF.tif,33NUJ,20240831T044854Z,B03,353655
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NUJ_20240831T044854Z_20251106T215401Z_S1A_30_v1.0_B04_DIAG.tif,33NUJ,20240831T044854Z,B04,4683997
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVE_20240824T172033Z_20251107T050523Z_S1A_30_v1.0_B01_WTR.tif,33NVE,20240824T172033Z,B01,91138
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVE_20240824T172033Z_20251107T050523Z_S1A_30_v1.0_B02_BWTR.tif,33NVE,20240824T172033Z,B02,89348
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVE_20240824T172033Z_20251107T050523Z_S1A_30_v1.0_B03_CONF.tif,33NVE,20240824T172033Z,B03,1091953
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVE_20240824T172033Z_20251107T050523Z_S1A_30_v1.0_B04_DIAG.tif,33NVE,20240824T172033Z,B04,7972396
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVE_20240831T171220Z_20251106T175825Z_S1A_30_v1.0_B01_WTR.tif,33NVE,20240831T171220Z,B01,89251
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVE_20240831T171220Z_20251106T175825Z_S1A_30_v1.0_B02_BWTR.tif,33NVE,20240831T171220Z,B02,89158
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVE_20240831T171220Z_20251106T175825Z_S1A_30_v1.0_B03_CONF.tif,33NVE,20240831T171220Z,B03,149412
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVE_20240831T171220Z_20251106T175825Z_S1A_30_v1.0_B04_DIAG.tif,33NVE,20240831T171220Z,B04,567062
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVF_20240824T172033Z_20251107T050523Z_S1A_30_v1.0_B01_WTR.tif,33NVF,20240824T172033Z,B01,55651
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVF_20240824T172033Z_20251107T050523Z_S1A_30_v1.0_B02_BWTR.tif,33NVF,20240824T172033Z,B02,55168
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVF_20240824T172033Z_20251107T050523Z_S1A_30_v1.0_B03_CONF.tif,33NVF,20240824T172033Z,B03,754303
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVF_20240824T172033Z_20251107T050523Z_S1A_30_v1.0_B04_DIAG.tif,33NVF,20240824T172033Z,B04,7968881
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVF_20240831T171220Z_20251106T175825Z_S1A_30_v1.0_B01_WTR.tif,33NVF,20240831T171220Z,B01,78534
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVF_20240831T171220Z_20251106T175825Z_S1A_30_v1.0_B02_BWTR.tif,33NVF,20240831T171220Z,B02,78600
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVF_20240831T171220Z_20251106T175825Z_S1A_30_v1.0_B03_CONF.tif,33NVF,20240831T171220Z,B03,285114
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVF_20240831T171220Z_20251106T175825Z_S1A_30_v1.0_B04_DIAG.tif,33NVF,20240831T171220Z,B04,1972904
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B01_WTR.tif,33NVG,20240824T172057Z,B01,61481
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B02_BWTR.tif,33NVG,20240824T172057Z,B02,61136
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B03_CONF.tif,33NVG,20240824T172057Z,B03,630945
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B04_DIAG.tif,33NVG,20240824T172057Z,B04,6471796
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B01_WTR.tif,33NVG,20240831T044903Z,B01,60852
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B02_BWTR.tif,33NVG,20240831T044903Z,B02,60749
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B03_CONF.tif,33NVG,20240831T044903Z,B03,526409
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B04_DIAG.tif,33NVG,20240831T044903Z,B04,4981759
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240831T171256Z_20251106T180702Z_S1A_30_v1.0_B01_WTR.tif,33NVG,20240831T171256Z,B01,70251
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240831T171256Z_20251106T180702Z_S1A_30_v1.0_B02_BWTR.tif,33NVG,20240831T171256Z,B02,70320
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240831T171256Z_20251106T180702Z_S1A_30_v1.0_B03_CONF.tif,33NVG,20240831T171256Z,B03,496361
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVG_20240831T171256Z_20251106T180702Z_S1A_30_v1.0_B04_DIAG.tif,33NVG,20240831T171256Z,B04,3350180
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B01_WTR.tif,33NVH,20240824T172057Z,B01,65686
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B02_BWTR.tif,33NVH,20240824T172057Z,B02,65628
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B03_CONF.tif,33NVH,20240824T172057Z,B03,484809
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240824T172057Z_20251107T042250Z_S1A_30_v1.0_B04_DIAG.tif,33NVH,20240824T172057Z,B04,4861129
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B01_WTR.tif,33NVH,20240831T044903Z,B01,46918
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B02_BWTR.tif,33NVH,20240831T044903Z,B02,46837
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B03_CONF.tif,33NVH,20240831T044903Z,B03,608859
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240831T044903Z_20251107T101112Z_S1A_30_v1.0_B04_DIAG.tif,33NVH,20240831T044903Z,B04,7291416
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240831T171256Z_20251106T180702Z_S1A_30_v1.0_B01_WTR.tif,33NVH,20240831T171256Z,B01,73574
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240831T171256Z_20251106T180702Z_S1A_30_v1.0_B02_BWTR.tif,33NVH,20240831T171256Z,B02,73879
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240831T171256Z_20251106T180702Z_S1A_30_v1.0_B03_CONF.tif,33NVH,20240831T171256Z,B03,693035
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVH_20240831T171256Z_20251106T180702Z_S1A_30_v1.0_B04_DIAG.tif,33NVH,20240831T171256Z,B04,4425700
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B01_WTR.tif,33NVJ,20240824T172158Z,B01,99696
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B02_BWTR.tif,33NVJ,20240824T172158Z,B02,99613
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B03_CONF.tif,33NVJ,20240824T172158Z,B03,353130
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B04_DIAG.tif,33NVJ,20240824T172158Z,B04,3270290
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240831T044854Z_20251106T215401Z_S1A_30_v1.0_B01_WTR.tif,33NVJ,20240831T044854Z,B01,92572
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240831T044854Z_20251106T215401Z_S1A_30_v1.0_B02_BWTR.tif,33NVJ,20240831T044854Z,B02,92182
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240831T044854Z_20251106T215401Z_S1A_30_v1.0_B03_CONF.tif,33NVJ,20240831T044854Z,B03,450376
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240831T044854Z_20251106T215401Z_S1A_30_v1.0_B04_DIAG.tif,33NVJ,20240831T044854Z,B04,7135768
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240831T171326Z_20251106T183056Z_S1A_30_v1.0_B01_WTR.tif,33NVJ,20240831T171326Z,B01,114440
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240831T171326Z_20251106T183056Z_S1A_30_v1.0_B02_BWTR.tif,33NVJ,20240831T171326Z,B02,114209
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240831T171326Z_20251106T183056Z_S1A_30_v1.0_B03_CONF.tif,33NVJ,20240831T171326Z,B03,732625
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33NVJ_20240831T171326Z_20251106T183056Z_S1A_30_v1.0_B04_DIAG.tif,33NVJ,20240831T171326Z,B04,5722070
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240824T045708Z_20251106T172335Z_S1A_30_v1.0_B01_WTR.tif,33PTK,20240824T045708Z,B01,187414
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240824T045708Z_20251106T172335Z_S1A_30_v1.0_B02_BWTR.tif,33PTK,20240824T045708Z,B02,180470
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240824T045708Z_20251106T172335Z_S1A_30_v1.0_B03_CONF.tif,33PTK,20240824T045708Z,B03,730901
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240824T045708Z_20251106T172335Z_S1A_30_v1.0_B04_DIAG.tif,33PTK,20240824T045708Z,B04,6714675
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B01_WTR.tif,33PTK,20240824T172158Z,B01,203189
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B02_BWTR.tif,33PTK,20240824T172158Z,B02,195731
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B03_CONF.tif,33PTK,20240824T172158Z,B03,1066979
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240824T172158Z_20251107T170216Z_S1A_30_v1.0_B04_DIAG.tif,33PTK,20240824T172158Z,B04,6735083
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240829T172950Z_20251107T121448Z_S1A_30_v1.0_B01_WTR.tif,33PTK,20240829T172950Z,B01,93742
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240829T172950Z_20251107T121448Z_S1A_30_v1.0_B02_BWTR.tif,33PTK,20240829T172950Z,B02,93468
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240829T172950Z_20251107T121448Z_S1A_30_v1.0_B03_CONF.tif,33PTK,20240829T172950Z,B03,113814
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240829T172950Z_20251107T121448Z_S1A_30_v1.0_B04_DIAG.tif,33PTK,20240829T172950Z,B04,452561
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240829T172955Z_20251107T110657Z_S1A_30_v1.0_B01_WTR.tif,33PTK,20240829T172955Z,B01,93742
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240829T172955Z_20251107T110657Z_S1A_30_v1.0_B02_BWTR.tif,33PTK,20240829T172955Z,B02,93468
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240829T172955Z_20251107T110657Z_S1A_30_v1.0_B03_CONF.tif,33PTK,20240829T172955Z,B03,113834
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTK_20240829T172955Z_20251107T110657Z_S1A_30_v1.0_B04_DIAG.tif,33PTK,20240829T172955Z,B04,452560
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTL_20240824T045614Z_20251106T205659Z_S1A_30_v1.0_B01_WTR.tif,33PTL,20240824T045614Z,B01,164661
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTL_20240824T045614Z_20251106T205659Z_S1A_30_v1.0_B02_BWTR.tif,33PTL,20240824T045614Z,B02,151677
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTL_20240824T045614Z_20251106T205659Z_S1A_30_v1.0_B03_CONF.tif,33PTL,20240824T045614Z,B03,1259525
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTL_20240824T045614Z_20251106T205659Z_S1A_30_v1.0_B04_DIAG.tif,33PTL,20240824T045614Z,B04,6152695
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTL_20240824T172213Z_20251107T102544Z_S1A_30_v1.0_B01_WTR.tif,33PTL,20240824T172213Z,B01,193757
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTL_20240824T172213Z_20251107T102544Z_S1A_30_v1.0_B02_BWTR.tif,33PTL,20240824T172213Z,B02,172097
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTL_20240824T172213Z_20251107T102544Z_S1A_30_v1.0_B03_CONF.tif,33PTL,20240824T172213Z,B03,1683572
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTL_20240824T172213Z_20251107T102544Z_S1A_30_v1.0_B04_DIAG.tif,33PTL,20240824T172213Z,B04,6393010
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTM_20240824T045614Z_20251106T205659Z_S1A_30_v1.0_B01_WTR.tif,33PTM,20240824T045614Z,B01,58293
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTM_20240824T045614Z_20251106T205659Z_S1A_30_v1.0_B02_BWTR.tif,33PTM,20240824T045614Z,B02,58050
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTM_20240824T045614Z_20251106T205659Z_S1A_30_v1.0_B03_CONF.tif,33PTM,20240824T045614Z,B03,1085272
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTM_20240824T045614Z_20251106T205659Z_S1A_30_v1.0_B04_DIAG.tif,33PTM,20240824T045614Z,B04,6642207
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTM_20240824T172213Z_20251107T102544Z_S1A_30_v1.0_B01_WTR.tif,33PTM,20240824T172213Z,B01,58980
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTM_20240824T172213Z_20251107T102544Z_S1A_30_v1.0_B02_BWTR.tif,33PTM,20240824T172213Z,B02,58846
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTM_20240824T172213Z_20251107T102544Z_S1A_30_v1.0_B03_CONF.tif,33PTM,20240824T172213Z,B03,1278728
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTM_20240824T172213Z_20251107T102544Z_S1A_30_v1.0_B04_DIAG.tif,33PTM,20240824T172213Z,B04,6675168
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTN_20240824T045601Z_20251106T190913Z_S1A_30_v1.0_B01_WTR.tif,33PTN,20240824T045601Z,B01,47614
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTN_20240824T045601Z_20251106T190913Z_S1A_30_v1.0_B02_BWTR.tif,33PTN,20240824T045601Z,B02,47136
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTN_20240824T045601Z_20251106T190913Z_S1A_30_v1.0_B03_CONF.tif,33PTN,20240824T045601Z,B03,844947
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTN_20240824T045601Z_20251106T190913Z_S1A_30_v1.0_B04_DIAG.tif,33PTN,20240824T045601Z,B04,2714522
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTN_20240824T172237Z_20251107T044436Z_S1A_30_v1.0_B01_WTR.tif,33PTN,20240824T172237Z,B01,46290
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTN_20240824T172237Z_20251107T044436Z_S1A_30_v1.0_B02_BWTR.tif,33PTN,20240824T172237Z,B02,45849
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTN_20240824T172237Z_20251107T044436Z_S1A_30_v1.0_B03_CONF.tif,33PTN,20240824T172237Z,B03,1130061
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTN_20240824T172237Z_20251107T044436Z_S1A_30_v1.0_B04_DIAG.tif,33PTN,20240824T172237Z,B04,2788478
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTP_20240824T045601Z_20251106T190913Z_S1A_30_v1.0_B01_WTR.tif,33PTP,20240824T045601Z,B01,86768
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTP_20240824T045601Z_20251106T190913Z_S1A_30_v1.0_B02_BWTR.tif,33PTP,20240824T045601Z,B02,86301
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTP_20240824T045601Z_20251106T190913Z_S1A_30_v1.0_B03_CONF.tif,33PTP,20240824T045601Z,B03,484859
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTP_20240824T045601Z_20251106T190913Z_S1A_30_v1.0_B04_DIAG.tif,33PTP,20240824T045601Z,B04,948264
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTP_20240824T172237Z_20251107T044436Z_S1A_30_v1.0_B01_WTR.tif,33PTP,20240824T172237Z,B01,77013
data_floods_ng,2024.0,data_floods_ng/2024/OPERA_L3_DSWx-S1_T33PTP_20240824T172237Z_20251107T044436Z_S1A_30_v1.0_B02_BWTR.tif,33PTP,20240824T172237Z,B02,76568
