;State;month;SPI_Cum1;SPI_Cum3;SPI_Cum6;year
840;Rivers;12;-1.26774996519089;-2.04750001430511;-3.14450001716614;2024
841;Sokoto;1;-0.232999995350838;0.711250007152557;0.167750012129545;2024
842;Sokoto;2;0.785499992780387;0.499750016257167;0.667999990284443;2024
843;Sokoto;3;0.116749994456768;0.169000003486872;-0.0122500061988831;2024
844;Sokoto;4;2.09774997830391;1.69775000214577;1.58274999260902;2024
845;Sokoto;5;-0.703250020742416;-0.0240000076591969;-0.0240000039339066;2024
846;Sokoto;6;0.382249981164932;0.201750002801418;0.188999999314547;2024
847;Sokoto;7;1.45774999260902;0.864250020124018;1.04824998229742;2024
848;Sokoto;8;0.711499996483326;1.36550000309944;1.24150003492832;2024
849;Sokoto;9;1.14749997854233;1.50525003671646;1.462999984622;2024
850;Sokoto;10;0.293999993707985;1.10050001740456;1.3629999756813;2024
851;Sokoto;11;0.519249990582466;1.09900001436472;1.50949996709824;2024
852;Sokoto;12;NA;1.3459999859333;1.6897499859333;2024
853;Taraba;1;-0.883799983561039;0.633600005507469;-1.4744000017643;2024
854;Taraba;2;-1.10739997625351;-0.760000000397364;-0.226599997282028;2024
855;Taraba;3;-1.83399999141693;-1.71349993348122;-0.764600011520088;2024
856;Taraba;4;-0.120799999125302;-1.12199999094009;-0.924599999189377;2024
857;Taraba;5;-1.91520001888275;-2.31560003757477;-2.50340001583099;2024
858;Taraba;6;-1.99279997348785;-2.65800001621246;-3.14020004272461;2024
859;Taraba;7;-0.305199992656708;-2.45239998102188;-2.64499998092651;2024
860;Taraba;8;-1.17339999675751;-1.60799998044968;-2.53540003299713;2024
861;Taraba;9;-0.597200000286102;-1.14399999380112;-2.48839993476868;2024
862;Taraba;10;1.30539999008179;-0.475600010156631;-1.78619997501373;2024
863;Taraba;11;0.209200006723404;0.403200002014637;-1.20140000581741;2024
864;Taraba;12;0.174600001424551;0.15359999537468;-0.997599989175797;2024
865;Yobe;1;NA;NA;0.405499994754791;2024
866;Yobe;2;NA;NA;0.361500017344952;2024
867;Yobe;3;4.3289999961853;4.17850005626678;1.12699997425079;2024
868;Yobe;4;-0.583999991416931;0.122499987483025;0.126499995589256;2024
869;Yobe;5;0.000999998301267624;-0.0645000003278255;-0.0249999985098839;2024
870;Yobe;6;1.03750002384186;0.792500021401793;0.861999969929457;2024
871;Yobe;7;0.402999997138977;0.746999975293875;0.730499979108572;2024
872;Yobe;8;0.373499989509583;0.765999972820282;0.677499979734421;2024
873;Yobe;9;1.37049999833107;0.969499990344048;1.04650002717972;2024
874;Yobe;10;1.07150003314018;1.17849999666214;1.17800000309944;2024
875;Yobe;11;NA;1.51599997282028;1.25299994647503;2024
876;Yobe;12;NA;0.437499985098839;0.986499980092049;2024
877;Zamfara;1;NA;NA;NA;2024
878;Zamfara;2;2.64299988746643;0.882500022649765;1.9475000500679;2024
879;Zamfara;3;0.649500012397766;0.685499995946884;0.898999989032745;2024
880;Zamfara;4;0.759499981999397;0.780999973416328;0.853499978780746;2024
881;Zamfara;5;-0.186500001698732;0.158500008285046;0.160999983549118;2024
882;Zamfara;6;-0.0619999915361404;-0.0139999985694885;0.0135000050067902;2024
883;Zamfara;7;0.498500019311905;0.222499988973141;0.316000007558614;2024
884;Zamfara;8;1.22450000047684;0.914499998092651;0.865000009536743;2024
885;Zamfara;9;0.659500002861023;1.22499999403954;1.13699999451637;2024
886;Zamfara;10;0.54449999332428;1.2684999704361;1.16599997878075;2024
887;Zamfara;11;-0.556000001728535;0.664000004529953;1.16949996352196;2024
888;Zamfara;12;NA;2.65199995040894;2.06800007820129;2024
889;Abia;1;-0.298000007867813;-4.02400016784668;-3.71499991416931;2025
890;Abia;2;-0.453000009059906;-1.65499997138977;-3.00600004196167;2025
891;Abia;3;-2.47000002861023;-2.66499996185303;-3.41899991035461;2025
892;Abia;4;-0.273999989032745;-1.94500005245209;-3.09400010108948;2025
893;Abia;5;-1.4889999628067;-2.1010000705719;-2.5239999294281;2025
894;Abia;6;-0.665000021457672;-1.41799998283386;-2.39400005340576;2025
895;Abia;7;-0.00700000021606684;-0.822000026702881;-1.44000005722046;2025
896;Abia;8;-1.83299994468689;-1.35000002384186;-2.42499995231628;2025
897;Abia;9;-0.550999999046326;-1.38999998569489;-2.125;2025
898;Abia;10;-1.14800000190735;-2.50300002098083;-2.11199998855591;2025
899;Abia;11;0.126000002026558;-1.11699998378754;-1.64699995517731;2025
900;Abia;12;1.14300000667572;-0.537000000476837;-1.33700001239777;2025
901;Adamawa;1;0.634999990463257;0.0134999975562096;-0.0844999998807907;2025
902;Adamawa;2;-1.11099994182587;0.529499981552362;0.808499991893768;2025
903;Adamawa;3;-0.289500005543232;-0.419999986886978;1.4254999756813;2025
904;Adamawa;4;-0.123499996960163;-0.227000001817942;-0.265000013168901;2025
905;Adamawa;5;-0.556499987840652;-0.640500009059906;-0.656000018119812;2025
906;Adamawa;6;-1.23849999904633;-1.33850002288818;-1.38400000333786;2025
907;Adamawa;7;2.13699996471405;0.882000014185905;0.72450003027916;2025
908;Adamawa;8;0.0880000023171306;0.827500015497208;0.53150000423193;2025
909;Adamawa;9;0.393500000238419;1.26349997520447;0.623500011861324;2025
910;Adamawa;10;0.616999983787537;0.347000002861023;0.75450000166893;2025
911;Adamawa;11;0.171999990940094;0.530000016093254;0.956000000238419;2025
912;Adamawa;12;0.809999980032444;0.583499982953072;1.3764999806881;2025
913;Akwa Ibom;1;0.262000000569969;-2.8420000821352;-2.66174992918968;2025
914;Akwa Ibom;2;-0.19624999910593;-0.805999990552664;-2.08175000548363;2025
915;Akwa Ibom;3;-1.32400002842769;-1.31674999091774;-2.03649996221066;2025
916;Akwa Ibom;4;-0.0584999993443489;-1.18500000238419;-2.13324999809265;2025
917;Akwa Ibom;5;-0.915749989449978;-1.33250002563;-1.57549998164177;2025
918;Akwa Ibom;6;-0.459750007838011;-0.873000003397465;-1.52650000154972;2025
919;Akwa Ibom;7;-0.168250000337139;-0.660500012338161;-1.08650001883507;2025
920;Akwa Ibom;8;-1.83374997973442;-1.514250010252;-2.20349997282028;2025
921;Akwa Ibom;9;-0.123249999247491;-1.41675001382828;-1.81849998235703;2025
922;Akwa Ibom;10;0.0694999992847443;-1.67724999785423;-1.56174999475479;2025
923;Akwa Ibom;11;-0.0377499992027879;-0.23624999448657;-1.29524998366833;2025
924;Akwa Ibom;12;1.15500001609325;0.229250002652407;-1.02549999952316;2025
925;Anambra;1;-0.150250002741814;-3.25424998998642;-3.8347499370575;2025
926;Anambra;2;-0.296000011265278;-1.19874998927116;-3.07649999856949;2025
927;Anambra;3;-2.11375001072884;-2.14074999094009;-3.20375001430511;2025
928;Anambra;4;-0.454000003635883;-1.66125002503395;-2.71499997377396;2025
929;Anambra;5;-1.84375;-2.16950005292892;-2.44550001621246;2025
930;Anambra;6;-1.210250005126;-2.08524996042252;-2.83850002288818;2025
