time,NAME_1,inadequate,bnds,Y,X,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,Psurf_f_tavg,Qair_f_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qs_tavg,RadT_tavg,Rainf_f_tavg,SWdown_f_tavg,Swnet_tavg,Tair_f_tavg,Wind_f_tavg,SoilMoi00_10cm_tavg,SoilMoi10_40cm_tavg,SoilMoi40_100cm_tavg,SoilMoi100_200cm_tavg,SoilTemp00_10cm_tavg,SoilTemp10_40cm_tavg,SoilTemp40_100cm_tavg,SoilTemp100_200cm_tavg,month,month_sin,month_cos,Rainf_f_tavg_roll3m_mean,Rainf_f_tavg_roll6m_mean,Rainf_f_tavg_lag1,Rainf_f_tavg_lag3,Rainf_f_tavg_lag6,SoilMoi00_10cm_tavg_roll3m_mean,SoilMoi00_10cm_tavg_roll6m_mean,SoilMoi00_10cm_tavg_lag1,SoilMoi00_10cm_tavg_lag3,SoilMoi00_10cm_tavg_lag6,SoilMoi10_40cm_tavg_roll3m_mean,SoilMoi10_40cm_tavg_roll6m_mean,SoilMoi10_40cm_tavg_lag1,SoilMoi10_40cm_tavg_lag3,SoilMoi10_40cm_tavg_lag6,Tair_f_tavg_roll3m_mean,Tair_f_tavg_roll6m_mean,Tair_f_tavg_lag1,Tair_f_tavg_lag3,Tair_f_tavg_lag6,Evap_tavg_roll3m_mean,Evap_tavg_roll6m_mean,Evap_tavg_lag1,Evap_tavg_lag3,Evap_tavg_lag6,Wind_f_tavg_roll3m_mean,Wind_f_tavg_roll6m_mean,Wind_f_tavg_lag1,Wind_f_tavg_lag3,Wind_f_tavg_lag6,SoilTemp00_10cm_tavg_roll3m_mean,SoilTemp00_10cm_tavg_roll6m_mean,SoilTemp00_10cm_tavg_lag1,SoilTemp00_10cm_tavg_lag3,SoilTemp00_10cm_tavg_lag6,target_plus_1m,target_plus_3m
2023-08-01,Edo,0.4203821656050955,0.5,6.656335011606751,5.999665381338744,4.110172672222223e-05,411.1558622222222,-35.834211833333335,99567.45366666668,0.0174987945555555,-0.328854435,9.461466548333334,102.79541977777778,1.574315665e-05,298.32132,6.917786372222222e-05,175.08443333333332,147.50409444444443,298.2738733333333,4.12433433888889,0.4196002072222222,0.4232719266666666,0.4326490966666667,0.45681088,298.3623494444444,298.47866,298.5345394444445,298.57366833333333,8,-0.8660254037844385,-0.5000000000000004,9.142089366663332e-05,6.316018532498333e-05,9.565528794444444e-05,7.434850855555556e-05,5.029619394444445e-06,0.41540116129629623,0.36832574009259256,0.4251727866666666,0.3993723061111111,0.2284063416666666,0.41747077055555554,0.39000997537037035,0.4286746833333333,0.3993923244444444,0.3436992866666666,298.83767759259257,299.1585851851852,298.4895705555556,299.59071,299.5734255555556,4.107353194444445e-05,3.2873748685185186e-05,4.101294266666667e-05,3.913043105555556e-05,1.2158218666666664e-05,3.9051324074074074,3.8911940425925926,3.798844333333333,3.7186193777777774,3.703281044444444,298.75866481481484,299.38893240740737,298.3909472222222,299.423215,300.6938277777778,0.4,0.4266666666666667
2023-09-01,Edo,0.4,0.5,6.656335011606751,5.999665381338744,4.361584088888889e-05,411.8175316666667,-35.71338444444444,99510.78411111112,0.0178252791666666,0.0734822574797222,3.0381603094444447,109.0832178888889,4.087198827777778e-05,298.41045055555554,0.0001321606272777,176.03302944444442,147.55035777777778,298.5607927777777,3.841828255555556,0.4276922144444444,0.4310876927777778,0.44017474,0.4657719205555556,298.400285,298.3785055555556,298.3961538888889,298.4334538888889,9,-1.0,-1.8369701987210297e-16,8.969734538885556e-05,7.385155937961296e-05,6.917786372222222e-05,0.0001042588844999,4.802192211111111e-05,0.42214379499999993,0.4001913843518518,0.4196002072222222,0.4216583911111111,0.3520997455555555,0.4254306379629629,0.403272082037037,0.4232719266666666,0.4243453038888889,0.3606579833333334,298.39873203703706,298.94199314814813,298.2738733333333,298.43275222222223,299.30790888888885,4.17306305e-05,3.769766669444445e-05,4.110172672222223e-05,4.307722211111112e-05,2.8490267944444444e-05,4.040370727777778,3.9613695916666667,4.12433433888889,4.197933511111112,3.895492227777778,298.4050429629629,299.0003526851852,298.3623494444444,298.4618322222222,299.6740311111111,0.3571428571428571,0.4230769230769231
2023-10-01,Edo,0.3571428571428571,0.5,6.656335011606751,5.999665381338744,3.870199838888889e-05,416.81673222222224,-33.788218944444445,99419.65172222225,0.0181921641666666,0.3907863438888889,3.947671621111111,96.79369972222224,1.4653911722222225e-05,298.89953722222225,7.931849133333333e-05,159.52552277777778,134.62748777777776,299.14140999999995,3.178688227777778,0.4246451355555555,0.4283368616666666,0.4381472883333333,0.4646482583333333,298.8469277777778,298.6617722222222,298.5569988888889,298.44338444444446,10,-0.8660254037844386,0.5000000000000001,9.899792631478889e-05,8.787467690737779e-05,0.0001321606272777,9.565528794444444e-05,5.164688944444445e-05,0.4241550694444443,0.41279012916666663,0.4276922144444444,0.4251727866666666,0.3832448694444444,0.4276781009259259,0.41501036694444443,0.4310876927777778,0.4286746833333333,0.3832902705555556,298.4414122222222,298.81747379629627,298.5607927777777,298.4895705555556,299.5571438888889,4.191017009259259e-05,4.0218595518518525e-05,4.361584088888889e-05,4.101294266666667e-05,3.337340966666667e-05,3.9216689759259267,3.952425596296296,3.841828255555556,3.798844333333333,4.032993761111111,298.3845272222222,298.7880616666667,298.400285,298.3909472222222,299.68974111111106,0.4266666666666667,0.3708609271523179
2023-11-01,Edo,0.4266666666666667,0.5,6.656335011606751,5.999665381338744,3.465273411111111e-05,413.4026577777778,-38.76537994444445,99382.02638888887,0.0178546707777777,0.6100385355555555,7.786588638888888,86.66648811111111,8.745447211111112e-06,299.20422666666667,3.642915455555556e-05,155.81460055555556,133.60811222222222,299.43696611111113,3.0023188722222223,0.4143204383333333,0.4187791505555556,0.429337225,0.4536795927777777,299.13192444444445,298.8770738888889,298.7318077777778,298.5588388888889,11,-0.5000000000000004,0.8660254037844384,9.355232744441852e-05,9.248661055552593e-05,7.931849133333333e-05,6.917786372222222e-05,7.434850855555556e-05,0.42397918574074067,0.4196901735185185,0.4246451355555555,0.4196002072222222,0.3993723061111111,0.42756549370370367,0.4225181321296296,0.4283368616666666,0.4232719266666666,0.3993923244444444,298.658692037037,298.7481848148148,299.14140999999995,298.2738733333333,299.59071,4.1139855333333336e-05,4.1106693638888897e-05,3.870199838888889e-05,4.110172672222223e-05,3.913043105555556e-05,3.714950274074075,3.810041340740741,3.178688227777778,4.12433433888889,3.7186193777777774,298.53652074074074,298.6475927777778,298.8469277777778,298.3623494444444,299.423215,0.4230769230769231,0.3846153846153846
2023-12-01,Edo,0.4230769230769231,0.5,6.656335011606751,5.999665381338744,3.8854136444444445e-05,384.0357066666666,-67.68791283333333,99392.51677777775,0.0133275539722222,0.3274039334444444,28.503692,97.17419472222224,1.3291444183333336e-07,299.3566216666666,4.246321922222222e-06,222.66633777777776,193.26338388888888,299.74923333333334,3.180538255555556,0.35998478,0.3812695822222222,0.3946948777777778,0.4121521088888888,299.328265,299.1852905555555,299.04062,298.80463333333336,12,-2.4492935982947064e-16,1.0,8.263609105552963e-05,8.616671822219259e-05,3.642915455555556e-05,0.0001321606272777,0.0001042588844999,0.42221926277777766,0.4221815288888888,0.4143204383333333,0.4276922144444444,0.4216583911111111,0.4260679016666667,0.4257492698148148,0.4187791505555556,0.4310876927777778,0.4243453038888889,299.0463896296296,298.7225608333333,299.43696611111113,298.5607927777777,298.43275222222223,3.899019112962963e-05,4.036041081481482e-05,3.465273411111111e-05,4.361584088888889e-05,4.307722211111112e-05,3.340945118518519,3.6906579231481484,3.0023188722222223,3.841828255555556,4.197933511111112,298.79304574074075,298.5990443518519,299.13192444444445,298.400285,298.4618322222222,0.3708609271523179,0.3955223880597014
2024-01-01,Edo,0.3708609271523179,0.5,6.656335011606751,5.999665381338744,1.791605922777778e-05,367.5812361111112,-88.29555272222223,99541.3893888889,0.0113425998055555,1.1096669,63.55062905555556,44.80806455555555,6.143377209055556e-09,300.1485083333333,8.903958936666666e-07,225.68060277777775,196.890995,299.79657166666664,3.0307671111111114,0.2502139405555555,0.3571678038888889,0.3654197783333333,0.3764050961111111,300.05163611111107,299.68583333333333,299.3874338888889,299.0541172222222,1,0.49999999999999994,0.8660254037844387,3.999798927037036e-05,6.949795779257964e-05,4.246321922222222e-06,7.931849133333333e-05,9.565528794444444e-05,0.39965011796296285,0.4119025937037036,0.35998478,0.4246451355555555,0.4251727866666666,0.4094618648148148,0.41856998287037034,0.3812695822222222,0.4283368616666666,0.4286746833333333,299.44253648148145,298.94197435185185,299.74923333333334,299.14140999999995,298.4895705555556,3.740295631481482e-05,3.965656320370371e-05,3.8854136444444445e-05,3.870199838888889e-05,4.101294266666667e-05,3.1205151185185187,3.521092047222222,3.180538255555556,3.178688227777778,3.798844333333333,299.1023724074074,298.7434498148148,299.328265,298.8469277777778,298.3909472222222,0.3846153846153846,0.391025641025641
2024-02-01,Edo,0.3846153846153846,0.5,6.656335011606751,5.999665381338744,1.4598788322222225e-05,392.5905755555556,-73.41935877777777,99395.27155555556,0.0140697764166666,2.285273588888889,54.113222388888886,36.51157,3.455647738888889e-07,301.6791744444444,1.4413524644444444e-05,191.9138311111111,165.66254888888886,300.5922655555556,3.583276011111111,0.2297284566666666,0.3519147322222222,0.3540816294444444,0.3604181172222222,301.4635727777778,300.64827,300.0174911111111,299.3997777777778,2,0.8660254037844386,0.5000000000000001,1.3855290790481474e-05,5.3703809117450006e-05,8.903958936666666e-07,3.642915455555556e-05,6.917786372222222e-05,0.3415063862962963,0.38274278601851847,0.2502139405555555,0.4143204383333333,0.4196002072222222,0.38573884555555554,0.40665216962962963,0.3571678038888889,0.4187791505555556,0.4232719266666666,299.6609237037037,299.15980787037034,299.79657166666664,299.43696611111113,298.2738733333333,3.047430992777778e-05,3.580708263055556e-05,1.791605922777778e-05,3.465273411111111e-05,4.110172672222223e-05,3.07120807962963,3.3930791768518525,3.0307671111111114,3.0023188722222223,4.12433433888889,299.50394185185183,299.0202312962963,300.05163611111107,299.13192444444445,298.3623494444444,0.3955223880597014,0.4765100671140939
2024-04-01,Edo,0.3955223880597014,0.5,6.656335011606751,5.999665381338744,3.29338895e-05,420.6886011111111,-39.99786611111111,99233.72877777778,0.0193740825555555,-0.0840517588333333,8.895083609444445,82.36765911111111,1.2278917833333334e-06,300.6101444444445,4.679765977777778e-05,154.9067327777778,131.0140856111111,300.5308211111111,4.111723111111111,0.3699815033333333,0.3693270394444444,0.3641562094444444,0.3587463083333333,300.6106761111112,300.6158105555556,300.56891055555553,300.31898277777776,4,0.8660254037844387,-0.4999999999999998,6.516747486777769e-06,4.457641927115371e-05,1.4413524644444444e-05,4.246321922222222e-06,0.0001321606272777,0.27997572574074064,0.35109749425925924,0.2297284566666666,0.35998478,0.4276922144444444,0.36345070611111113,0.39475930388888886,0.3519147322222222,0.3812695822222222,0.4310876927777778,300.04602351851855,299.54620657407406,300.5922655555556,299.74923333333334,298.5607927777777,2.3789661331481482e-05,3.138992623055556e-05,1.4598788322222225e-05,3.8854136444444445e-05,4.361584088888889e-05,3.264860459259259,3.3029027888888893,3.583276011111111,3.180538255555556,3.841828255555556,300.28115796296294,299.53710185185184,301.4635727777778,299.328265,298.400285,0.391025641025641,0.4451612903225806
2024-05-01,Edo,0.391025641025641,0.5,6.656335011606751,5.999665381338744,4.216302805555556e-05,422.2188327777778,-35.279402833333336,99343.99744444444,0.0192221459444444,-0.3732490344444444,4.434709890555556,105.44973305555555,5.820056005555555e-06,300.04682777777776,7.850009194444445e-05,169.996085,144.54541444444445,300.16256,3.909906927777778,0.3999410466666667,0.3993484927777778,0.3963250494444444,0.3914949766666666,300.08994722222224,300.2144938888889,300.2382888888889,300.13452,5,0.49999999999999994,-0.8660254037844387,2.0700526771962952e-05,3.034925802116668e-05,4.679765977777778e-05,8.903958936666666e-07,7.931849133333333e-05,0.2833079668518517,0.3414790424074074,0.3699815033333333,0.2502139405555555,0.4246451355555555,0.3594698585185185,0.3844658616666667,0.3693270394444444,0.3571678038888889,0.4283368616666666,300.30655277777777,299.8745446296296,300.5308211111111,299.79657166666664,299.14140999999995,2.1816245683333337e-05,2.9609600999074072e-05,3.29338895e-05,1.791605922777778e-05,3.870199838888889e-05,3.5752554111111112,3.347885264814815,4.111723111111111,3.0307671111111114,3.178688227777778,300.70862833333337,299.90550037037036,300.6106761111112,300.05163611111107,298.8469277777778,0.4765100671140939,0.392156862745098
2024-06-01,Edo,0.4765100671140939,0.5,6.656335011606751,5.999665381338744,4.2136212777777776e-05,416.6201083333333,-34.30811277777778,99522.51383333332,0.0183741031111111,-1.0276598505555556,2.8819697544444445,105.38266894444445,1.1487362222222222e-05,298.9623277777778,8.774735e-05,166.84798,141.25890722222223,299.1098827777778,3.90199355,0.4149495211111111,0.4163620794444445,0.419907996111111,0.4317742472222222,299.11213055555555,299.5892488888889,299.7677222222222,299.82892444444445,6,1.2246467991473532e-16,-1.0,4.657042545555554e-05,3.0212858123018527e-05,7.850009194444445e-05,1.4413524644444444e-05,3.642915455555556e-05,0.33321700222222217,0.3373616942592592,0.3999410466666667,0.2297284566666666,0.4143204383333333,0.3735300881481481,0.3796344668518518,0.3993484927777778,0.3519147322222222,0.4187791505555556,300.4285488888889,300.0447362962963,300.16256,300.5922655555556,299.43696611111113,2.989856862592593e-05,3.0186439276851854e-05,4.216302805555556e-05,1.4598788322222225e-05,3.465273411111111e-05,3.868302016666666,3.4697550481481483,3.909906927777778,3.583276011111111,3.0023188722222223,300.72139870370376,300.1126702777778,300.08994722222224,301.4635727777778,299.13192444444445,0.4451612903225806,0.410958904109589
2024-07-01,Edo,0.4451612903225806,0.5,6.656335011606751,5.999665381338744,4.490678505555556e-05,411.5124227777778,-35.441834944444444,99617.09344444444,0.0175204281666666,-0.7155982188888889,7.739762236111111,112.31186938888888,2.4431839e-05,298.3141933333334,8.674740472222222e-05,183.106565,154.49929777777777,298.2540677777778,4.6261907,0.4214952955555555,0.4254524972222222,0.4352537577777778,0.4601667772222222,298.41093944444447,298.83457944444444,299.0744811111111,299.3053611111111,7,-0.4999999999999997,-0.8660254037844388,7.10150339074074e-05,3.87658906970926e-05,8.774735e-05,4.679765977777778e-05,4.246321922222222e-06,0.394957357037037,0.3374665413888889,0.4149495211111111,0.3699815033333333,0.35998478,0.3950125372222222,0.3792316216666667,0.4163620794444445,0.3693270394444444,0.3812695822222222,299.9344212962963,299.99022240740743,299.1098827777778,300.5308211111111,299.74923333333334,3.907771011111112e-05,3.1433685721296296e-05,4.2136212777777776e-05,3.29338895e-05,3.8854136444444445e-05,3.9745411962962964,3.6197008277777782,3.90199355,4.111723111111111,3.180538255555556,299.93758462962967,300.10937129629633,299.11213055555555,300.6106761111112,299.328265,0.392156862745098,0.4090909090909091
2024-08-01,Edo,0.392156862745098,0.5,6.656335011606751,5.999665381338744,4.269113405555556e-05,407.4057388888889,-40.19613511111111,99578.58672222222,0.0171115692777777,-0.5188287938888889,21.06369255555556,106.77052616666668,1.4690573688888889e-06,298.45874833333335,3.270977444444444e-05,198.6938372222222,167.37358166666667,298.0582383333333,4.897600861111111,0.3935475499999999,0.3967169127777777,0.4035044977777777,0.4174449083333333,298.5268688888889,298.7432577777778,298.8509177777778,298.922525,8,-0.8660254037844385,-0.5000000000000004,8.433161555555553e-05,5.251607116375927e-05,8.674740472222222e-05,7.850009194444445e-05,8.903958936666666e-07,0.41212862111111104,0.3477182939814814,0.4214952955555555,0.3999410466666667,0.2502139405555555,0.4137210231481481,0.38659544083333336,0.4254524972222222,0.3993484927777778,0.3571678038888889,299.1755035185185,299.74102814814813,298.2540677777778,300.16256,299.79657166666664,4.3068675296296294e-05,3.244246048981481e-05,4.490678505555556e-05,4.216302805555556e-05,1.791605922777778e-05,4.146030392592593,3.860642901851852,4.6261907,3.909906927777778,3.0307671111111114,299.2043390740741,299.9564837037037,298.41093944444447,300.08994722222224,300.05163611111107,0.410958904109589,0.3466666666666667
2024-09-01,Edo,0.410958904109589,0.5,6.656335011606751,5.999665381338744,4.531983444444444e-05,409.8028544444445,-37.17918788888889,99533.1735,0.0173633014999999,-0.2675685255555555,7.452912321666667,113.34490422222224,1.6654036527777778e-05,298.33056222222217,0.0001008062001666,187.8401361111111,157.4279261111111,298.3724594444445,3.910105805555556,0.4157335444444444,0.4176751077777778,0.4220932377777778,0.4359226238888889,298.36527388888885,298.50575111111107,298.58252111111113,298.66358,9,-1.0,-1.8369701987210297e-16,6.906817638888887e-05,5.781930092222223e-05,3.270977444444444e-05,8.774735e-05,1.4413524644444444e-05,0.40999745555555545,0.3716072288888888,0.3935475499999999,0.4149495211111111,0.2297284566666666,0.4128438298148149,0.39318695898148154,0.3967169127777777,0.4163620794444445,0.3519147322222222,298.47406296296293,299.45130592592596,298.0582383333333,299.1098827777778,300.5922655555556,4.324471062962963e-05,3.657163962777778e-05,4.269113405555556e-05,4.2136212777777776e-05,1.4598788322222225e-05,4.475261703703704,4.1717818601851855,4.897600861111111,3.90199355,3.583276011111111,298.68331296296293,299.70235583333334,298.5268688888889,299.11213055555555,301.4635727777778,0.4090909090909091,0.4193548387096774
2024-10-01,Edo,0.4090909090909091,0.5,6.656335011606751,5.999665381338744,4.353270383333333e-05,412.7817327777778,-35.59683761111111,99486.59933333332,0.0175004156111111,0.3662237738888889,4.4254571025,108.87529416666666,3.953093761111111e-05,298.54360055555554,0.0001295912819999,176.3285511111111,148.84544277777778,298.8457477777778,3.0096623666666664,0.4281779772222222,0.4316494622222222,0.4408347472222222,0.4665887811111111,298.4958561111111,298.41981166666665,298.4345422222222,298.4775222222222,10,-0.8660254037844386,0.5000000000000001,7.342112644442221e-05,7.221808017591482e-05,0.0001008062001666,8.674740472222222e-05,4.679765977777778e-05,0.4102587966666665,0.4026080768518518,0.4157335444444444,0.4214952955555555,0.3699815033333333,0.4132815059259259,0.40414702157407406,0.4176751077777778,0.4254524972222222,0.3693270394444444,298.22825518518516,299.0813382407407,298.3724594444445,298.2540677777778,300.5308211111111,4.430591785185185e-05,4.169181398148148e-05,4.531983444444444e-05,4.490678505555556e-05,3.29338895e-05,4.477965788888889,4.226253492592593,3.910105805555556,4.6261907,4.111723111111111,298.4343607407407,299.18597268518516,298.36527388888885,298.41093944444447,300.6106761111112,0.3466666666666667,0.3815789473684211
2024-11-01,Edo,0.3466666666666667,0.5,6.656335011606751,5.999665381338744,4.8305627e-05,390.8410644444445,-59.30223572222222,99400.46244444443,0.0138296803888888,0.018606652,25.27900341666667,120.81237388888889,5.014563398611112e-07,299.0191588888889,7.453824705555555e-06,239.10963222222225,205.0408077777778,299.848165,2.596018311111111,0.3897601805555555,0.3977922744444444,0.4103016894444444,0.4318540022222222,299.0184461111111,298.88642833333336,298.7358038888889,298.53907555555554,11,-0.5000000000000004,0.8660254037844384,8.770241887031478e-05,8.601701721293519e-05,0.0001295912819999,3.270977444444444e-05,7.850009194444445e-05,0.4124863572222221,0.41230748916666665,0.4281779772222222,0.3935475499999999,0.3999410466666667,0.4153471609259259,0.41453409203703706,0.4316494622222222,0.3967169127777777,0.3993484927777778,298.4254818518518,298.8004926851852,298.8457477777778,298.0582383333333,300.16256,4.3847890777777775e-05,4.345828303703704e-05,4.353270383333333e-05,4.269113405555556e-05,4.216302805555556e-05,3.939123011111111,4.042576701851853,3.0096623666666664,4.897600861111111,3.909906927777778,298.4626662962963,298.8335026851852,298.4958561111111,298.5268688888889,300.08994722222224,0.4193548387096774,0.35
2024-12-01,Edo,0.4193548387096774,0.5,6.656335011606751,5.999665381338744,2.9494630666666665e-05,373.0361344444444,-77.20197777777778,99416.4295,0.0102685158888888,0.7362424633333333,44.01871144444445,73.76607161111112,6.226042888888889e-08,299.15621333333337,2.394314372222222e-06,224.9197372222222,195.1821044444445,299.5945527777778,3.2091358666666667,0.2897960844444445,0.3547990266666667,0.3669823672222222,0.3817034227777778,299.08323277777777,298.8447433333333,298.7322238888889,298.6287022222222,12,-2.4492935982947064e-16,1.0,7.928376895735183e-05,7.417597267312037e-05,7.453824705555555e-06,0.0001008062001666,8.774735e-05,0.4112239007407406,0.41061067814814806,0.3897601805555555,0.4157335444444444,0.4149495211111111,0.41570561481481483,0.4142747223148148,0.3977922744444444,0.4176751077777778,0.4163620794444445,299.0221240740741,298.74809351851854,299.848165,298.3724594444445,299.1098827777778,4.571938842592592e-05,4.448204952777778e-05,4.8305627e-05,4.531983444444444e-05,4.2136212777777776e-05,3.1719288277777777,3.8235952657407406,2.596018311111111,3.910105805555556,3.90199355,298.6265253703703,298.6549191666667,299.0184461111111,298.36527388888885,299.11213055555555,0.3815789473684211,0.4066666666666667
2025-01-01,Edo,0.3815789473684211,0.5,6.656335011606751,5.999665381338744,1.235297748888889e-05,384.5918638888889,-81.10270955555556,99353.527,0.0136923798888888,2.434536183333333,64.73236822222222,30.89479602777778,1.793245636333333e-08,301.6737644444445,2.4085550161111112e-06,204.47539722222223,178.42297222222223,300.2379788888889,3.377622361111111,0.2098608044444444,0.3423746494444444,0.3478150638888889,0.3571262516666666,301.4332338888889,300.48783777777777,299.7709633333333,299.0769516666667,1,0.49999999999999994,0.8660254037844387,4.647980702589257e-05,5.995046673515741e-05,2.394314372222222e-06,0.0001295912819999,8.674740472222222e-05,0.36924474740740737,0.389751772037037,0.2897960844444445,0.4281779772222222,0.4214952955555555,0.39474692111111115,0.4040142135185185,0.3547990266666667,0.4316494622222222,0.4254524972222222,299.4294885185185,298.82887185185183,299.5945527777778,298.8457477777778,298.2540677777778,4.0444320499999994e-05,4.237511917592592e-05,2.9494630666666665e-05,4.353270383333333e-05,4.490678505555556e-05,2.9382721814814814,3.7081189851851857,3.2091358666666667,3.0096623666666664,4.6261907,298.865845,298.6501028703704,299.08323277777777,298.4958561111111,298.41093944444447,0.35,0.0434782608695652
2025-02-01,Edo,0.35,0.5,6.656335011606751,5.999665381338744,1.2361315111111111e-05,399.6391094444445,-70.0993956111111,99215.91966666668,0.0165934039722222,1.680074427777778,51.31569938888889,30.915649166666665,6.573480461111111e-08,302.2508922222222,9.972275166666666e-06,177.59594,153.4058611111111,300.54073666666665,3.750123844444445,0.2362068644444444,0.3349009561111111,0.3389097844444444,0.3457848238888888,302.0996872222222,301.5473005555556,300.9520327777778,300.0556422222222,2,0.8660254037844386,0.5000000000000001,4.085564697962945e-06,4.5893991784138894e-05,2.4085550161111112e-06,7.453824705555555e-06,3.270977444444444e-05,0.2964723564814814,0.35447935685185183,0.2098608044444444,0.3897601805555555,0.3935475499999999,0.3649886501851851,0.3901679055555555,0.3423746494444444,0.3977922744444444,0.3967169127777777,299.89356555555554,299.15952370370366,300.2379788888889,299.848165,298.0582383333333,3.0051078385185188e-05,3.694948458148148e-05,1.235297748888889e-05,4.8305627e-05,4.269113405555556e-05,3.0609255129629624,3.500024262037037,3.377622361111111,2.596018311111111,4.897600861111111,299.8449709259259,299.1538186111111,301.4332338888889,299.0184461111111,298.5268688888889,0.4066666666666667,0.0666666666666666
2025-03-01,Edo,0.4066666666666667,0.5,6.656335011606751,5.999665381338744,2.599056755555556e-05,411.8077455555556,-59.05298255555556,99229.1671111111,0.0183242963333333,1.3032684138888888,46.84372033333333,65.00241022222222,4.808502494444445e-07,302.3473111111111,2.810790055555556e-05,201.8275638888889,171.74125333333333,300.7726144444444,4.246805294444445,0.3061218238888889,0.341171875,0.3363026172222222,0.3383048105555555,302.2359061111111,301.7849638888889,301.35199222222224,300.74944277777774,3,1.0,6.123233995736766e-17,4.925048184999981e-06,4.2104408571175924e-05,9.972275166666666e-06,2.394314372222222e-06,0.0001008062001666,0.2452879177777777,0.32825590925925924,0.2362068644444444,0.2897960844444445,0.4157335444444444,0.34402487740740734,0.3798652461111111,0.3349009561111111,0.3547990266666667,0.4176751077777778,300.1244227777778,299.57327342592595,300.54073666666665,299.5945527777778,298.3724594444445,1.8069641088888887e-05,3.1894514757407404e-05,1.2361315111111111e-05,2.9494630666666665e-05,4.531983444444444e-05,3.445627357407407,3.308778092592593,3.750123844444445,3.2091358666666667,3.910105805555556,300.8720512962963,299.74928833333337,302.0996872222222,299.08323277777777,298.36527388888885,0.0434782608695652,0.0133333333333333
2025-04-01,Edo,0.0434782608695652,0.5,6.656335011606751,5.999665381338744,3.481744272222222e-05,417.92268722222224,-44.76916872222223,99229.99355555556,0.0188271470555555,-0.4008516327777778,21.09446817222222,87.078425,1.9463176077777778e-06,300.95774,5.380605066666667e-05,180.08129222222223,152.31286333333333,300.37452,4.018085883333333,0.3605268133333333,0.3599392361111111,0.3492326616666666,0.3383786888888889,300.9952555555556,301.0890222222222,301.06250944444446,300.83239555555554,4,0.8660254037844387,-0.4999999999999998,1.3496243579444428e-05,2.9988025302668528e-05,2.810790055555556e-05,2.4085550161111112e-06,0.0001295912819999,0.2507298309259259,0.3099872891666666,0.3061218238888889,0.2098608044444444,0.4281779772222222,0.3394824935185185,0.3671147073148148,0.341171875,0.3423746494444444,0.4316494622222222,300.51711,299.97329925925925,300.7726144444444,300.2379788888889,298.8457477777778,1.6901620051851853e-05,2.867297027592593e-05,2.599056755555556e-05,1.235297748888889e-05,4.353270383333333e-05,3.791517166666667,3.364894674074074,4.246805294444445,3.377622361111111,3.0096623666666664,301.9229424074074,300.39439370370366,302.2359061111111,301.4332338888889,298.4958561111111,0.0666666666666666,0.0140845070422535
2025-05-01,Edo,0.0666666666666666,0.5,6.656335011606751,5.999665381338744,4.129648172222222e-05,416.9535427777778,-39.664276,99419.11861111112,0.0182779553333333,-0.5639422816666666,13.153138555555556,103.28250172222222,2.945398938888889e-06,299.9313177777778,5.744819716666667e-05,182.73889277777775,155.347595,299.69536,3.861992377777778,0.3781038527777778,0.3765927155555555,0.3683502144444444,0.3546134427777778,300.006605,300.3073222222222,300.4533911111111,300.47129333333334,5,0.49999999999999994,-0.8660254037844387,3.062874212962961e-05,1.7357153413796305e-05,5.380605066666667e-05,9.972275166666666e-06,7.453824705555555e-06,0.3009518338888888,0.2987120951851852,0.3605268133333333,0.2362068644444444,0.3897601805555555,0.3453373557407407,0.35516300296296294,0.3599392361111111,0.3349009561111111,0.3977922744444444,300.5626237037037,300.22809462962965,300.37452,300.54073666666665,299.848165,2.438977512962963e-05,2.7220426757407407e-05,3.481744272222222e-05,1.2361315111111111e-05,4.8305627e-05,4.005005007407408,3.532965260185185,4.018085883333333,3.750123844444445,2.596018311111111,301.77694962962966,300.8109602777778,300.9952555555556,302.0996872222222,299.0184461111111,0.0133333333333333,0.1
2025-06-01,Edo,0.0133333333333333,0.5,6.656335011606751,5.999665381338744,4.175192188888889e-05,412.8698766666666,-36.47114644444444,99594.80544444444,0.0179558614444444,-1.1653404127777778,4.759849044444445,104.42155761111113,7.777984772222222e-06,298.7207022222222,8.739933061111111e-05,170.32357333333334,144.2116811111111,298.83899777777776,3.732085933333333,0.4057535916666667,0.4049245911111111,0.4014511461111111,0.3951056205555556,298.89304388888894,299.50177499999995,299.7736266666667,299.9442933333333,6,1.2246467991473532e-16,-1.0,4.645404946296295e-05,2.568954882398149e-05,5.744819716666667e-05,2.810790055555556e-05,2.394314372222222e-06,0.34825082999999996,0.2967693738888889,0.3781038527777778,0.3061218238888889,0.2897960844444445,0.35923460888888886,0.3516297431481481,0.3765927155555555,0.341171875,0.3547990266666667,300.28083148148147,300.2026271296296,299.69536,300.7726144444444,299.5945527777778,3.403483066666666e-05,2.6052235877777777e-05,4.129648172222222e-05,2.599056755555556e-05,2.9494630666666665e-05,4.042294518518518,3.7439609379629633,3.861992377777778,4.246805294444445,3.2091358666666667,301.07925555555556,300.97565342592594,300.006605,302.2359061111111,299.08323277777777,0.0140845070422535,0.0933333333333333
