Unique Household ID,ISO3 country code,Urban/Rural Classification,LGA,State,Zone,Household size (number of individuals),adult-equivalent household size,Mean household dietary Energy Requirement (kcal/day) per capita,"FAO minimum dietary energy requirement, PC all population","Quintile, defined by tot. HH PC Exp.",Household Weight,Total expenditure (NGN/d) per PC (income proxy) in survey period,Total food expenditure (NGN/d) per PC (income proxy) in survey period,Income quintile across total household population (weighted),Food poverty line,PC Value (NGN/day),PC Quant (g/day - with edible),PC Kcals / day,AE Kcals / day,Latent PC Value (NGN/day),PC Value (NGN/day) - INCOME effect,PC Quant (g/day - with edible) - INCOME effect,PC Kcals / day - INCOME effect,PC Value (NGN/day) - OWN-PRICE effect,PC Quant (g/day - with edible) - OWN-PRICE effect,PC Kcals / day - OWN-PRICE effect,PC Value (NGN/day) - COMBINED-PRICE effect,PC Quant (g/day - with edible) - COMBINED-PRICE effect,PC Kcals / day - COMBINED-PRICE effect,PC Value (NGN/day) - TOTAL effect,PC Quant (g/day - with edible) - TOTAL effect,PC Kcals / day - TOTAL effect,HH Food Poor-Baseline,HH Food Poor - INCOME EFFECT,HH Food Poor - OWN-PRICE EFFECT,HH Food Poor - COMBINED-PRICE EFFECT,HH Food Poor - TOTAL EFFECT,HH Kcal-inad-Baseline,HH Kcal-inad - INCOME EFFECT,HH Kcal-inad - OWN-PRICE EFFECT,HH Kcal-inad - COMBINED-PRICE EFFECT,HH Kcal-inad - TOTAL EFFECT,HH Hungry-Baseline,HH Hungry - INCOME EFFECT,HH Hungry - OWN-PRICE EFFECT,HH Hungry - COMBINED-PRICE EFFECT,HH Hungry - TOTAL EFFECT,Pop. Weight,Unnamed: 50,Total Ind Pop.,Total HH Pop.
2309580,NGA,rural,2309. IREPODUN (KWARA),23. Kwara,1. North Central,7,6.405951508761707,16014.878771904268,1713,3,1267.5575328830685,487.91119384765625,246.67396545410156,3,224.37088012695312,225.25042641162872,1212.3114466523596,2452.080501675606,2679.471312522888,217.9527931213379,225.25042641162872,1212.3114466523596,2452.080501675606,225.25042641162872,1212.3114466523596,2452.080501675606,225.25042641162872,1212.3114466523596,2452.080501675606,225.25042641162872,1212.3114466523596,2452.080501675606,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,8872.902730181479,,,
2311093,NGA,rural,2311. KAIAMA,23. Kwara,1. North Central,9,7.233848447718687,18084.621119296717,1713,2,928.5784816383448,313.1607666015625,218.41537475585938,2,211.65780639648438,175.4386597275734,1169.1094602685603,2031.1585717201233,2527.0679817199707,176.71667021512985,175.4386597275734,1169.1094602685603,2031.1585717201233,175.4386597275734,1169.1094602685603,2031.1585717201233,175.4386597275734,1169.1094602685603,2031.1585717201233,175.4386597275734,1169.1094602685603,2031.1585717201233,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,8357.206334745104,,,
2311097,NGA,rural,2311. KAIAMA,23. Kwara,1. North Central,7,6.657551508761707,16643.878771904267,1713,2,928.5784816383448,273.3788146972656,181.4450225830078,1,211.65780639648438,172.56852489709854,1386.9824920699011,2725.7009459733963,2865.9043841362,170.45197170972824,172.56852489709854,1386.982492069901,2725.7009459733963,172.56852489709854,1386.982492069901,2725.7009459733963,172.56852489709854,1386.982492069901,2725.7009459733963,172.56852489709854,1386.982492069901,2725.7009459733963,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6500.0493714684135,,,
2311099,NGA,rural,2311. KAIAMA,23. Kwara,1. North Central,8,7.924648447718687,19811.621119296717,1713,1,928.5784816383448,99.46925354003906,60.263118743896484,1,211.65780639648438,59.69550669193268,375.9714171812601,1208.2620006501675,1219.750762462616,60.77394160069525,59.69550669193268,375.9714171812601,1208.2620006501675,59.69550669193268,375.9714171812601,1208.2620006501675,59.69550669193268,375.9714171812601,1208.2620006501675,59.69550669193268,375.9714171812601,1208.2620006501675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7428.627853106758,,,
2312115,NGA,rural,2312. MORO,23. Kwara,1. North Central,10,8.462648447718687,21156.621119296717,1713,4,796.2502731003799,615.7863159179688,301.3793029785156,4,202.70599365234375,255.04669569432735,603.2076507037283,1148.8012013435364,1357.4960765838623,255.44963636994362,255.04669569432735,603.2076507037282,1148.8012013435364,255.04669569432735,603.2076507037282,1148.8012013435364,255.04669569432735,603.2076507037282,1148.8012013435364,255.04669569432735,603.2076507037282,1148.8012013435364,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7962.5027310037985,,,
2312510,NGA,rural,2312. MORO,23. Kwara,1. North Central,6,5.470648447718687,13676.621119296718,1713,2,1203.4712933804387,367.3558654785156,224.07086181640625,2,210.32040405273438,204.3021586239338,714.1805103372061,1799.4635117053986,1973.5833811759949,210.21207410097122,204.3021586239338,714.1805103372061,1799.4635117053986,204.3021586239338,714.1805103372061,1799.4635117053986,204.3021586239338,714.1805103372061,1799.4635117053986,204.3021586239338,714.1805103372061,1799.4635117053986,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,7220.827760282633,,,
2313652,NGA,urban,2313. OFFA,23. Kwara,1. North Central,3,2.869916521522023,7174.7913038050565,1713,2,2081.7061780994045,580.1827392578125,253.5111083984375,4,200.50389099121094,239.6614274084568,984.4686622691828,2004.1964988708496,2095.0398755073547,236.76094061136246,239.6614274084568,984.4686622691827,2004.1964988708496,239.6614274084568,984.4686622691827,2004.1964988708496,239.6614274084568,984.4686622691827,2004.1964988708496,239.6614274084568,984.4686622691827,2004.1964988708496,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6245.1185342982135,,,
2315283,NGA,rural,2315. OYUN,23. Kwara,1. North Central,5,3.7413456415407245,9353.36410385181,1713,3,769.0216070473513,498.43121337890625,326.51446533203125,3,214.9374542236328,244.3207048177719,965.6877692991094,1897.330729484558,2535.6260919570923,245.13896369934082,244.3207048177719,965.6877692991096,1897.330729484558,244.3207048177719,965.6877692991096,1897.330729484558,244.3207048177719,965.6877692991096,1897.330729484558,244.3207048177719,965.6877692991096,1897.330729484558,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3845.108035236756,,,
2315593,NGA,rural,2315. OYUN,23. Kwara,1. North Central,5,5.485692006841621,13714.230017104053,1713,3,942.7311910827341,393.45440673828125,225.25718688964844,2,224.37088012695312,247.13832452893257,1054.9478089124975,1981.9460344314575,1806.4685683250427,248.03036391735077,247.13832452893257,1054.9478089124973,1981.9460344314575,247.13832452893257,1054.9478089124973,1981.9460344314575,247.13832452893257,1054.9478089124973,1981.9460344314575,247.13832452893257,1054.9478089124973,1981.9460344314575,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4713.65595541367,,,
2316140,NGA,rural,2316. PATIGI,23. Kwara,1. North Central,6,5.603292006841621,14008.230017104053,1713,3,2081.7061780994045,417.2108154296875,254.6990509033203,3,202.70599365234375,236.99575712159276,634.1625646075233,1286.016214132309,1377.0649962425232,234.85877671837807,236.99575712159276,634.1625646075232,1286.016214132309,236.99575712159276,634.1625646075232,1286.016214132309,236.99575712159276,634.1625646075232,1286.016214132309,236.99575712159276,634.1625646075232,1286.016214132309,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,12490.237068596427,,,
2316144,NGA,rural,2316. PATIGI,23. Kwara,1. North Central,9,7.476291028216392,18690.727570540977,1713,4,1082.5095577427887,545.8350830078125,355.58489990234375,3,176.25157165527344,295.38400073349476,1587.3445839045385,3016.683386325836,3631.4999198913574,292.7865110039711,295.38400073349476,1587.3445839045385,3016.683386325836,295.38400073349476,1587.3445839045385,3016.683386325836,295.38400073349476,1587.3445839045385,3016.683386325836,295.38400073349476,1587.3445839045385,3016.683386325836,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,9742.586019685099,,,
2316293,NGA,urban,2316. PATIGI,23. Kwara,1. North Central,7,6.96729200684162,17418.23001710405,1713,2,890.3572778676721,508.3072509765625,211.92861938476562,3,198.22784423828125,210.9383620619774,938.0717631638619,1824.5160683393478,1833.0812859535217,211.55272126197815,210.9383620619774,938.0717631638619,1824.5160683393478,210.9383620619774,938.0717631638619,1824.5160683393478,210.9383620619774,938.0717631638619,1824.5160683393478,210.9383620619774,938.0717631638619,1824.5160683393478,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6232.500945073705,,,
2316444,NGA,urban,2316. PATIGI,23. Kwara,1. North Central,6,5.123048447718687,12807.621119296718,1713,3,1793.9243409446078,768.0321044921875,346.79150390625,4,215.99034118652344,296.10493728518486,1133.7743592110714,2612.66513466835,3059.8950872421265,294.2051517367363,296.10493728518486,1133.7743592110714,2612.66513466835,296.10493728518486,1133.7743592110714,2612.66513466835,296.10493728518486,1133.7743592110714,2612.66513466835,296.10493728518486,1133.7743592110714,2612.66513466835,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,10763.546045667646,,,
2402167,NGA,urban,2402. AJEROMI/IFELODUN,24. Lagos,6. South West,5,5.546649376102073,13866.623440255184,1713,2,8316.661367302071,564.6099853515625,179.8987579345703,3,233.5108642578125,182.42421531677246,511.8413316839627,1240.0399668216705,1117.827957391739,189.51386541128159,182.42421531677246,511.8413316839627,1240.0399668216705,182.42421531677246,511.8413316839627,1240.0399668216705,182.42421531677246,511.8413316839627,1240.0399668216705,182.42421531677246,511.8413316839627,1240.0399668216705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41583.30683651035,,,
2403016,NGA,urban,2403. ALIMOSHO,24. Lagos,6. South West,6,4.383848447718687,10959.621119296718,1713,5,6139.089316525403,2976.053466796875,557.5272216796875,5,238.66329956054688,381.161988645792,893.4411507292895,2256.976485013962,3089.0344400405884,389.8763736486435,381.161988645792,893.4411507292896,2256.976485013962,381.161988645792,893.4411507292896,2256.976485013962,381.161988645792,893.4411507292896,2256.976485013962,381.161988645792,893.4411507292896,2256.976485013962,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,36834.53589915242,,,
2405851,NGA,urban,2405. APAPA,24. Lagos,6. South West,7,6.029048447718687,15072.621119296718,1713,3,9182.741524106397,754.7008056640625,241.8831329345703,4,236.94061279296875,202.88999313116074,552.0940517445811,1331.2886592149734,1545.6867699623108,202.63549840450287,202.88999313116074,552.0940517445811,1331.2886592149734,202.88999313116074,552.0940517445811,1331.2886592149734,202.88999313116074,552.0940517445811,1331.2886592149734,202.88999313116074,552.0940517445811,1331.2886592149734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64279.19066874478,,,
2406033,NGA,urban,2406. BADAGRY,24. Lagos,6. South West,2,1.8384536414213413,4596.134103553353,1713,5,9747.571349361211,1174.52392578125,249.3482666015625,5,235.67489624023438,218.49331676959991,659.9251142999368,1342.0309903621674,1459.9562768936157,219.9414460659027,218.49331676959991,659.9251142999368,1342.0309903621674,218.49331676959991,659.9251142999368,1342.0309903621674,218.49331676959991,659.9251142999368,1342.0309903621674,218.49331676959991,659.9251142999368,1342.0309903621674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19495.142698722422,,,
2406040,NGA,urban,2406. BADAGRY,24. Lagos,6. South West,3,2.7222484477186875,6805.6211192967185,1713,4,9747.571349361211,857.3150024414062,591.5438842773438,5,235.67489624023438,512.9669691324234,1344.5229937741797,2796.7439512610435,3082.0963158607483,500.19084829092026,512.9669691324234,1344.52299377418,2796.7439512610435,512.9669691324234,1344.52299377418,2796.7439512610435,512.9669691324234,1344.52299377418,2796.7439512610435,512.9669691324234,1344.52299377418,2796.7439512610435,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,29242.71404808363,,,
2410077,NGA,urban,2410. IFAKO-IJAYE,24. Lagos,6. South West,5,5.27148588475558,13178.714711888953,1713,2,7044.9461064273055,564.8993530273438,244.7234649658203,4,235.67489624023438,257.29697847366333,657.9014145778966,1219.547620177269,1156.7399153709412,256.698572576046,257.29697847366333,657.9014145778967,1219.547620177269,257.29697847366333,657.9014145778967,1219.547620177269,257.29697847366333,657.9014145778967,1219.547620177269,257.29697847366333,657.9014145778967,1219.547620177269,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,35224.73053213653,,,
2410242,NGA,urban,2410. IFAKO-IJAYE,24. Lagos,6. South West,5,4.704648447718688,11761.621119296718,1713,5,3567.135668873846,1510.0330810546875,293.4087829589844,5,230.01393127441406,267.50558665394783,709.1961418665958,1298.4343827962875,1379.9483575820923,268.67326858639717,267.50558665394783,709.196141866596,1298.4343827962875,267.50558665394783,709.196141866596,1298.4343827962875,267.50558665394783,709.196141866596,1298.4343827962875,267.50558665394783,709.196141866596,1298.4343827962875,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,17835.67834436923,,,
2412258,NGA,urban,2412. IKORORDU,24. Lagos,6. South West,7,6.070648447718686,15176.621119296718,1713,3,8108.744489645043,629.7461547851562,233.10848999023438,4,225.24232482910156,202.15995240211487,659.3529274560613,1675.8025478124619,1932.3500747680664,204.47617450356483,202.15995240211487,659.352927456061,1675.8025478124619,202.15995240211487,659.352927456061,1675.8025478124619,202.15995240211487,659.352927456061,1675.8025478124619,202.15995240211487,659.352927456061,1675.8025478124619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56761.2114275153,,,
2412268,NGA,urban,2412. IKORORDU,24. Lagos,6. South West,2,2.1510484477186873,5377.621119296718,1713,5,8632.519822956549,2914.5107421875,475.233642578125,5,233.5108642578125,472.55383014678955,1007.7500019420672,1694.3902844190598,1575.4087728261948,482.1162668466568,472.55383014678955,1007.7500019420672,1694.3902844190598,472.55383014678955,1007.7500019420672,1694.3902844190598,472.55383014678955,1007.7500019420672,1694.3902844190598,472.55383014678955,1007.7500019420672,1694.3902844190598,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,17265.039645913097,,,
2412355,NGA,urban,2412. IKORORDU,24. Lagos,6. South West,2,1.6580536414213412,4145.134103553353,1713,5,7041.063644654488,1331.788818359375,385.0011291503906,5,233.8446502685547,308.46198077499866,863.0904985596906,1627.5932919979095,1963.2577066421509,312.5734888315201,308.46198077499866,863.0904985596906,1627.5932919979095,308.46198077499866,863.0904985596906,1627.5932919979095,308.46198077499866,863.0904985596906,1627.5932919979095,308.46198077499866,863.0904985596906,1627.5932919979095,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,14082.127289308975,,,
2413086,NGA,urban,2413. KOSOFE,24. Lagos,6. South West,4,3.656453641421341,9141.134103553353,1713,4,9407.871690083832,1073.003662109375,532.272216796875,5,236.94061279296875,473.7000362277031,1403.4758856183212,2989.085929453373,3269.928967475891,467.1434054374695,473.7000362277031,1403.4758856183212,2989.085929453373,473.7000362277031,1403.4758856183212,2989.085929453373,473.7000362277031,1403.4758856183212,2989.085929453373,473.7000362277031,1403.4758856183212,2989.085929453373,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,37631.48676033533,,,
2413362,NGA,urban,2413. KOSOFE,24. Lagos,6. South West,3,2.395434530429613,5988.5863260740325,1713,5,7014.426224241949,1128.319580078125,339.31927490234375,5,225.24232482910156,270.9390347003937,831.2477495564863,1466.5140600204468,1836.6363589763641,272.6473101377487,270.9390347003937,831.2477495564862,1466.5140600204468,270.9390347003937,831.2477495564862,1466.5140600204468,270.9390347003937,831.2477495564862,1466.5140600204468,270.9390347003937,831.2477495564862,1466.5140600204468,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,21043.278672725846,,,
2413367,NGA,urban,2413. KOSOFE,24. Lagos,6. South West,6,4.801448447718687,12003.621119296718,1713,5,7014.426224241949,1208.96826171875,423.3673400878906,5,225.24232482910156,323.0817922949791,741.5268466912158,1747.8896224498749,2184.2029213905334,331.352149784565,323.0817922949791,741.5268466912157,1747.8896224498749,323.0817922949791,741.5268466912157,1747.8896224498749,323.0817922949791,741.5268466912157,1747.8896224498749,323.0817922949791,741.5268466912157,1747.8896224498749,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,42086.55734545169,,,
2414289,NGA,urban,2414. LAGOS ISLAND,24. Lagos,6. South West,3,2.4770373867950504,6192.593466987625,1713,5,8417.51231129757,1955.4427490234375,618.9188232421875,5,225.24232482910156,470.5521322488785,1002.3146333605141,1420.7413457632065,1720.6942682266235,493.62645959854126,470.5521322488785,1002.3146333605141,1420.7413457632065,470.5521322488785,1002.3146333605141,1420.7413457632065,470.5521322488785,1002.3146333605141,1420.7413457632065,470.5521322488785,1002.3146333605141,1420.7413457632065,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,25252.536933892712,,,
2416122,NGA,urban,2416. MUSHIN,24. Lagos,6. South West,1,0.9588425804977041,2397.1064512442604,1713,5,3343.921452755154,2360.650390625,562.1857299804688,5,230.01393127441406,531.547644495964,1632.030561403219,2611.636287212372,2723.7383375167847,529.5161708593369,531.547644495964,1632.030561403219,2611.636287212372,531.547644495964,1632.030561403219,2611.636287212372,531.547644495964,1632.030561403219,2611.636287212372,531.547644495964,1632.030561403219,2611.636287212372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343.921452755154,,,
2417138,NGA,urban,2417. OJO,24. Lagos,6. South West,3,3.4545567024643615,8636.391756160903,1713,3,6429.890667235975,735.9842529296875,363.8041076660156,4,236.94061279296875,417.73683726787567,970.5381818534139,2299.5822248458862,1996.9991340637207,413.0227423608303,417.73683726787567,970.5381818534139,2299.5822248458862,417.73683726787567,970.5381818534139,2299.5822248458862,417.73683726787567,970.5381818534139,2299.5822248458862,417.73683726787567,970.5381818534139,2299.5822248458862,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,19289.672001707928,,,
2417145,NGA,urban,2417. OJO,24. Lagos,6. South West,3,2.4490484477186873,6122.621119296718,1713,5,4301.05489901842,1612.543212890625,480.03057861328125,5,238.66329956054688,391.15840089321136,750.233024814035,1624.5026361346245,1989.9597902297974,390.4946811199188,391.15840089321136,750.233024814035,1624.5026361346245,391.15840089321136,750.233024814035,1624.5026361346245,391.15840089321136,750.233024814035,1624.5026361346245,391.15840089321136,750.233024814035,1624.5026361346245,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,12903.16469705526,,,
2417393,NGA,urban,2417. OJO,24. Lagos,6. South West,1,1.172194806297346,2930.4870157433647,1713,5,4362.072775879249,1652.6514892578125,358.07305908203125,5,233.8446502685547,411.15998965501785,1211.4906417630682,1847.108431339264,1575.769148349762,417.87970101833344,411.15998965501785,1211.4906417630682,1847.108431339264,411.15998965501785,1211.4906417630682,1847.108431339264,411.15998965501785,1211.4906417630682,1847.108431339264,411.15998965501785,1211.4906417630682,1847.108431339264,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4362.072775879249,,,
2417398,NGA,urban,2417. OJO,24. Lagos,6. South West,4,3.880034858566104,9700.08714641526,1713,3,4362.072775879249,654.1287231445312,398.9769287109375,4,225.24232482910156,383.43967294692993,1081.1889716840274,2272.7518072128296,2343.022033214569,372.43290734291077,383.43967294692993,1081.1889716840274,2272.7518072128296,383.43967294692993,1081.1889716840274,2272.7518072128296,383.43967294692993,1081.1889716840274,2272.7518072128296,383.43967294692993,1081.1889716840274,2272.7518072128296,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,17448.291103516996,,,
2417404,NGA,urban,2417. OJO,24. Lagos,6. South West,10,8.876691028216392,22191.727570540977,1713,2,5972.266747100262,525.3336181640625,203.83753967285156,3,233.8446502685547,173.79742723703384,545.5535213101447,1234.4574481248856,1390.6730117797852,178.12803468108177,173.79742723703384,545.5535213101446,1234.4574481248856,173.79742723703384,545.5535213101446,1234.4574481248856,173.79742723703384,545.5535213101446,1234.4574481248856,173.79742723703384,545.5535213101446,1234.4574481248856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59722.66747100263,,,
2417409,NGA,urban,2417. OJO,24. Lagos,6. South West,6,4.043448447718688,10108.621119296718,1713,5,5972.266747100262,1345.834716796875,656.0994873046875,5,233.8446502685547,438.18249478936195,1001.1968481952464,1955.4428237378597,2901.6462354660034,440.9894822835922,438.18249478936195,1001.1968481952463,1955.4428237378597,438.18249478936195,1001.1968481952463,1955.4428237378597,438.18249478936195,1001.1968481952463,1955.4428237378597,438.18249478936195,1001.1968481952463,1955.4428237378597,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35833.60048260157,,,
2501005,NGA,rural,2501. AKWANGA,25. Nasarawa,1. North Central,5,5.125491028216391,12813.72757054098,1713,4,1118.9435639890514,694.634765625,466.8024597167969,4,229.71372985839844,475.0898014307022,1944.9596843672462,4184.945002555847,4082.48201751709,468.86688798666,475.0898014307022,1944.9596843672462,4184.945002555847,475.0898014307022,1944.9596843672462,4184.945002555847,475.0898014307022,1944.9596843672462,4184.945002555847,475.0898014307022,1944.9596843672462,4184.945002555847,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,5594.717819945257,,,
2501011,NGA,rural,2501. AKWANGA,25. Nasarawa,1. North Central,5,3.615081831239494,9037.704578098737,1713,4,1062.449341558735,668.537353515625,263.943115234375,4,219.00787353515625,190.83519560098648,1381.0348403244193,3328.6345524787903,4603.816295623779,193.76335752010345,190.83519560098648,1381.0348403244193,3328.6345524787903,190.83519560098648,1381.0348403244193,3328.6345524787903,190.83519560098648,1381.0348403244193,3328.6345524787903,190.83519560098648,1381.0348403244193,3328.6345524787903,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5312.246707793674,,,
2501302,NGA,urban,2501. AKWANGA,25. Nasarawa,1. North Central,7,6.886394089259411,17215.985223148527,1713,1,537.3674478516085,347.53936767578125,220.82106018066406,2,226.50579833984375,216.2168520539999,629.2306303395337,1612.3652837276459,1638.9647197723389,216.04028555750847,216.2168520539999,629.2306303395337,1612.3652837276459,216.2168520539999,629.2306303395337,1612.3652837276459,216.2168520539999,629.2306303395337,1612.3652837276459,216.2168520539999,629.2306303395337,1612.3652837276459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3761.5721349612595,,,
2501305,NGA,urban,2501. AKWANGA,25. Nasarawa,1. North Central,5,3.3147373867950503,8286.843466987626,1713,3,537.3674478516085,695.002197265625,415.42169189453125,4,226.50579833984375,263.97418558597565,745.7139897476756,1876.4666101932526,2830.4906272888184,269.20102804899216,263.97418558597565,745.7139897476757,1876.4666101932526,263.97418558597565,745.7139897476757,1876.4666101932526,263.97418558597565,745.7139897476757,1876.4666101932526,263.97418558597565,745.7139897476757,1876.4666101932526,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2686.8372392580427,,,
2501560,NGA,rural,2501. AKWANGA,25. Nasarawa,1. North Central,7,7.182454569804727,17956.136424511817,1713,1,756.0859326412939,187.20223999023438,117.1017837524414,1,224.79205322265625,120.15403471887112,517.4021971100643,1860.2795052528381,1813.0231428146362,123.28508746623993,120.15403471887112,517.4021971100643,1860.2795052528381,120.15403471887112,517.4021971100643,1860.2795052528381,120.15403471887112,517.4021971100643,1860.2795052528381,120.15403471887112,517.4021971100643,1860.2795052528381,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5292.601528489057,,,
2502153,NGA,rural,2502. AWE,25. Nasarawa,1. North Central,6,6.269242587219941,15673.106468049857,1713,3,1118.9435639890512,503.08319091796875,239.928466796875,3,199.7377471923828,250.6949582695961,841.7790526125721,1882.839203119278,1801.977692604065,249.8693617284298,250.6949582695961,841.7790526125721,1882.839203119278,250.6949582695961,841.7790526125721,1882.839203119278,250.6949582695961,841.7790526125721,1882.839203119278,250.6949582695961,841.7790526125721,1882.839203119278,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6713.661383934307,,,
2502163,NGA,rural,2502. AWE,25. Nasarawa,1. North Central,9,6.267743887205055,15669.359718012638,1713,4,580.9339531741372,597.46923828125,234.6999969482422,4,216.5795135498047,161.70279781520367,772.312714609148,1594.1239963769913,2289.039948940277,163.1856076195836,161.70279781520367,772.312714609148,1594.1239963769913,161.70279781520367,772.312714609148,1594.1239963769913,161.70279781520367,772.312714609148,1594.1239963769913,161.70279781520367,772.312714609148,1594.1239963769913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5228.405578567234,,,
2503333,NGA,urban,2503. DOMA,25. Nasarawa,1. North Central,18,15.795278328593673,39488.19582148419,1713,1,541.7512783024488,355.65081787109375,198.45201110839844,2,212.7084503173828,172.5574099123478,580.0441963111678,1608.0434271097183,1832.4957982301712,175.34652015566826,172.5574099123478,580.0441963111679,1608.0434271097183,172.5574099123478,580.0441963111679,1608.0434271097183,172.5574099123478,580.0441963111679,1608.0434271097183,172.5574099123478,580.0441963111679,1608.0434271097183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9751.523009444078,,,
2504188,NGA,rural,2504. KARU,25. Nasarawa,1. North Central,6,4.995848447718687,12489.621119296718,1713,2,560.0858718676571,377.0915222167969,167.953125,2,216.5795135498047,139.84471407532692,575.0590291766143,1074.6782168149948,1290.685536146164,142.9586100578308,139.84471407532692,575.0590291766142,1074.6782168149948,139.84471407532692,575.0590291766142,1074.6782168149948,139.84471407532692,575.0590291766142,1074.6782168149948,139.84471407532692,575.0590291766142,1074.6782168149948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3360.5152312059427,,,
2504201,NGA,urban,2504. KARU,25. Nasarawa,1. North Central,6,5.759848447718688,14399.621119296718,1713,4,649.8090934541391,861.313720703125,405.8193359375,5,215.7461395263672,380.05251291394234,1075.3425524867773,2456.144561767578,2558.5512342453003,373.855402469635,380.05251291394234,1075.3425524867773,2456.144561767578,380.05251291394234,1075.3425524867773,2456.144561767578,380.05251291394234,1075.3425524867773,2456.144561767578,380.05251291394234,1075.3425524867773,2456.144561767578,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3898.8545607248343,,,
2504570,NGA,rural,2504. KARU,25. Nasarawa,1. North Central,5,4.380248447718687,10950.621119296718,1713,4,560.8166132472155,530.0477294921875,183.2158660888672,3,216.00152587890625,157.64905193448067,565.8962312398539,935.7579884529114,1068.1562781333923,162.78628845512867,157.64905193448067,565.8962312398539,935.7579884529114,157.64905193448067,565.8962312398539,935.7579884529114,157.64905193448067,565.8962312398539,935.7579884529114,157.64905193448067,565.8962312398539,935.7579884529114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2804.0830662360777,,,
2507065,NGA,rural,2507. KOKONA,25. Nasarawa,1. North Central,8,6.312291028216391,15780.72757054098,1713,2,1118.9435639890512,281.0541076660156,204.43597412109375,1,207.16845703125,161.30741971731186,707.2560656093682,1847.0109153985977,2340.843822002411,160.77023002505302,161.30741971731186,707.2560656093682,1847.0109153985977,161.30741971731186,707.2560656093682,1847.0109153985977,161.30741971731186,707.2560656093682,1847.0109153985977,161.30741971731186,707.2560656093682,1847.0109153985977,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,8951.54851191241,,,
2508396,NGA,rural,2508. LAFIA,25. Nasarawa,1. North Central,1,1.11170306104302,2779.25765260755,1713,5,295.5744179858699,1814.4573974609375,998.9700927734375,5,216.5795135498047,1096.2723455429077,3268.2820492845226,7530.937852859497,6774.235013961792,1070.4786494672298,1096.2723455429077,3268.2820492845226,7530.937852859497,1096.2723455429077,3268.2820492845226,7530.937852859497,1096.2723455429077,3268.2820492845226,7530.937852859497,1096.2723455429077,3268.2820492845226,7530.937852859497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.5744179858699,,,
2509119,NGA,rural,2509. NASARAWA (NASARAWA),25. Nasarawa,1. North Central,3,2.657345641540724,6643.364103851811,1713,4,1013.7473712540432,678.903564453125,362.27313232421875,4,207.16845703125,318.5140246450901,1370.0709116804003,3017.166459798813,3406.21830034256,314.85445535182953,318.5140246450901,1370.0709116804003,3017.166459798813,318.5140246450901,1370.0709116804003,3017.166459798813,318.5140246450901,1370.0709116804003,3017.166459798813,318.5140246450901,1370.0709116804003,3017.166459798813,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3041.2421137621295,,,
